序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
2238,经济学,上海对外贸易学院,青年基金项目,人民币汇率形成机制改革下汇率变动与中国产业结构调整研,张晓莉,2011
2239,经济学,上海对外贸易学院,青年基金项目,从审计师到客户高管：我国审计“旋转门”现象的研究,张天舒,2011
2240,经济学,上海海关学院,青年基金项目,东亚对华产业转移的贸易收支效应研究,姚海华,2011
2241,经济学,上海海关学院,青年基金项目,中国近代海关地理信息系统数据库的构建研究,姚永超,2011
2242,经济学,上海金融学院,青年基金项目,贸易结构和产业结构优化——基于开放经济的多部门动态一般均衡理论框架,孔炯炯,2011
2243,经济学,上海金融学院,青年基金项目,集群式供应链融资中的信贷风险控制研究,陶凌云,2011
2244,经济学,上海立信会计学院,青年基金项目,全球碳排放权交易、国家利益与排放权出口规模研究,张云,2011
2245,经济学,上海立信会计学院,青年基金项目,中国结构性通货膨胀的解释：财政分权和信贷配给条件下的理论与实证,孙力军,2011
2246,经济学,上海师范大学,青年基金项目,房价上涨驱动的城镇居民住房财富分化的演化机制及其对消费的影响研究,黄静,2011
2247,经济学,上海政法学院,青年基金项目,经济增长中资产泡沫的分类、选择与剔除,刘宪,2011
2248,经济学,深圳大学,青年基金项目,构建中国现代制造业体系的约束因素与支撑政策体系研究,李猛,2011
2249,经济学,沈阳工业大学,青年基金项目,农村社区型金融组织创新问题研究,许桂红,2011
2250,经济学,沈阳农业大学,青年基金项目,城市化进程中农民工的城市居住选择：分割抑或融合——基于东北地区的实证研究,景再方,2011
2251,经济学,沈阳农业大学,青年基金项目,农村土地承包经营权抵押贷款运行机制与绩效评价--基于重庆、辽宁等试点区的调,于丽红,2011
2252,经济学,沈阳师范大学,青年基金项目,支撑经济发展方式转变的人力资本供给研究,袁晖光,2011
2253,经济学,石河子大学,青年基金项目,对口援疆背景下提升新疆自我发展能力研究,程广斌,2011
2254,经济学,石家庄铁道大学,青年基金项目,金融波动率的智能预测方法及实证研究,耿立艳,2011
2255,经济学,首都经济贸易大学,青年基金项目,我国审计市场“桑梓情结”之因果与对策研究,于鹏,2011
2256,经济学,天津财经大学,青年基金项目,篮子平价区间爬行视角下人民币最优汇率动态定标研究,林楠,2011
2257,经济学,天津财经大学,青年基金项目,我国地方政府投融资平台债务风险的实证评估及其治理路径,张平,2011
2258,经济学,天津财经大学,青年基金项目,体育产业示范基地培育机制与评估体系研究,梁强,2011
2259,经济学,天津大学,青年基金项目,土地开发模式合理化与减少小汽车排放量的模拟研究——以天津市为例,邢锡芳,2011
2260,经济学,天津大学,青年基金项目,养老保险制度转制与现有制度可持续性研究,张琴,2011
2261,经济学,天津工业大学,青年基金项目,随机环境下投资-消费问题:理论与实证研究,常浩,2011
2262,经济学,天津理工大学,青年基金项目,基于排污权交易制度的碳交易市场运行机制研究,刘炳春,2011
2263,经济学,天津外国语大学,青年基金项目,国际贸易与劳动力收入分配：基于国际分工视角的研究,牛蕊,2011
2264,经济学,铜陵学院,青年基金项目,面板数据含有测量误差的半参数计量经济模型理论研究及其,周兴才,2011
2265,经济学,皖西学院,青年基金项目,中部崛起视角的中部地区乡村聚落空间转型与重构研究,李传武,2011
2266,经济学,温州大学,青年基金项目,集群企业合作研发（R&D)激励机制研究,戴菊贵,2011
2267,经济学,五邑大学,青年基金项目,通货膨胀对我国工业经济运行效率的影响机制、效应与对策,吴海民,2011
2268,经济学,武汉大学,青年基金项目,农产品价格波动对居民福利和贫困的影响：基于城镇和农村居民微观行为的研究,罗知,2011
2269,经济学,武汉大学,青年基金项目,外商直接投资与中国适度收入不平等问题研究：测度、评估与预警机制设计,雷欣,2011
2270,经济学,武汉大学,青年基金项目,中国政府卫生支出绩效评估研究：模型构建与应用,杨玲,2011
2271,经济学,武汉大学,青年基金项目,薪酬激励与离职风险的相对强度变化对基金经理投资组合风险选择行为的影响,龚红,2011
2272,经济学,武汉大学,青年基金项目,基于健康人力资本投资缩小城乡收入分配差距和减贫的理论模型与数量测度,张芬,2011
2273,经济学,武汉大学,青年基金项目,跨国并购中的技术溢出、风险防范与我国的经济安全,谢皓,2011
2274,经济学,武汉大学,青年基金项目,县域农民创业行为及其金融支持体系研究：基于企业家精神的视角,张龙耀,2011
2275,经济学,武汉工业学院,青年基金项目,农业发展的环境绩效：基于非期望产出SBM-DEA模型的实证及政策含义,杜江,2011
2276,经济学,武汉理工大学,青年基金项目,财政与金融协同支农的有效性研究,石丹,2011
2277,经济学,西安财经学院,青年基金项目,Internet视角下的旅游利基市场发掘模式研究,杨敏,2011
2278,经济学,西安电子科技大学,青年基金项目,经济全球化下金融安全预警及防范,曹栋,2011
2279,经济学,西安电子科技大学,青年基金项目,人民币实际汇率波动：测度、效应及矫正机制,王凯,2011
2280,经济学,西安电子科技大学,青年基金项目,我国信用卡非理性消费行为研究,杨蓬勃,2011
2281,经济学,西安交通大学,青年基金项目,产业组织视角下的中国银行业竞争,周翔翼,2011
2282,经济学,西安外国语大学,青年基金项目,矿产资源开发中生态补偿的产权制度研究,曾先峰,2011
2283,经济学,西北大学,青年基金项目,基于扩展型荷兰病模型的资源开发绩效研究,赵伟伟,2011
2284,经济学,西北农林科技大学,青年基金项目,基于水足迹的农户生产模型与水资源生产效率评价—以苹果生产为例,宋健峰,2011
2285,经济学,西南财经大学,青年基金项目,基于多分形理论的股票市场周期性研究,王鹏,2011
2286,经济学,西南财经大学,青年基金项目,养老金和医疗保险对我国居民消费差距的影响：模型估计与政策模拟,徐舒,2011
2287,经济学,西南财经大学,青年基金项目,我国农村留守儿童的健康与教育研究,臧文斌,2011
2288,经济学,西南财经大学,青年基金项目,基于复杂性网络理论的中国支付系统运行风险管理关键问题,王鹏,2011
2289,经济学,西南财经大学,青年基金项目,我国财政制度变迁的二元经济结构转化效应研究,文峰,2011
2290,经济学,西南财经大学,青年基金项目,中国的最优财政与货币政策：基于新凯恩斯主义经济学框架的理论与实证研究,陈师,2011
2291,经济学,西南交通大学,青年基金项目,公共经济权力国家审计监控研究,饶翠华,2011
2292,经济学,厦门大学,青年基金项目,通胀中的能源价格冲击效应及最优政策的应对研究,李智,2011
2293,经济学,厦门大学,青年基金项目,我国公共财政体系的经济效果评价——基于参数和非参数空间计量方法的研究,蔡伟贤,2011
2294,经济学,厦门大学,青年基金项目,财政预算约束下货币政策的机制设计研究：基于价格水平决定的财政理论,郭晔,2011
2295,经济学,厦门大学,青年基金项目,限价指令簿、投资者交易行为及市场质量,陈淼鑫,2011
2296,经济学,湘潭大学,青年基金项目,基于环境政策的中国区际污染产业转移问题研究,吴朝霞,2011
2297,经济学,新疆大学,青年基金项目,区域经济增长中的能源效率研究：以新疆为例,冉启英,2011
2298,经济学,徐州师范大学,青年基金项目,我国沿海发达省份经济增长质量测评与比较分析,陈宏伟,2011
2299,经济学,徐州师范大学,青年基金项目,低碳经济视角下中国能源消费结构优化研究,王世进,2011
2300,经济学,燕山大学,青年基金项目,多信息精度下的排队经济学建模及策略研究,孙微,2011
2301,经济学,扬州大学,青年基金项目,贫困山区农户饮用水、道路对其食物安全水平的影响——基于贵州普定县的实证分,王兴稳,2011
2302,经济学,扬州大学,青年基金项目,粮食安全保障的制度安排与政策效应研究——基于价格上涨的背景,黄春燕,2011
2303,经济学,云南财经大学,青年基金项目,基于城乡公共服务均等化的地方财政体制创新研究——以西部民族地区为例,缪小林,2011
2304,经济学,云南农业大学,青年基金项目,“三江并流”区域生态环境建设对贫困地区脱贫的影响研究,李永前,2011
2305,经济学,浙江财经学院,青年基金项目,中国长期护理保险的市场需求、运作模式和供给策略研究,周海珍,2011
2306,经济学,浙江大学,青年基金项目,中国注册会计师审计质量削减行为研究,陈俊,2011
2307,经济学,浙江大学,青年基金项目,全流通时代下第一大股东交易股票行为及有效管控体系研究,朱茶芬,2011
2308,经济学,浙江大学,青年基金项目,中国城市住房市场投机行为研究——基于价量互动的研究视,张凌,2011
2309,经济学,浙江工商大学,青年基金项目,人民币汇率变动的不完全传递研究－－－来自江浙沪地区的经验证据,曹伟,2011
2310,经济学,浙江工商大学,青年基金项目,中国银行间市场风险传染机制及其宏观反馈效应研究：基于金融网络视角,柯孔林,2011
2311,经济学,浙江工商大学,青年基金项目,证券价格波动机理研究：基于个人投资者交易行为的视角,马长峰,2011
2312,经济学,浙江工商大学,青年基金项目,我国流动人口养老保险制度的改革研究—基于流动人口结构和多重利益协调的视角,李艳荣,2011
2313,经济学,浙江工业大学,青年基金项目,集聚经济圈产业集聚的动力与特征研究,胡晨光,2011
2314,经济学,浙江金融职业学院,青年基金项目,地方性银行关系型信贷的“关系”价值度量与扩散路径研究,陶永诚,2011
2315,经济学,浙江科技学院,青年基金项目,中国最低工资制度的经济影响与执行机制研究,王光新,2011
2316,经济学,浙江理工大学,青年基金项目,中国产业出口技术结构演进的机理及其劳动收入分配效应：基于要素密集度异质性,陈晓华,2011
2317,经济学,浙江理工大学,青年基金项目,农村居民消费信贷排除的研究:基于排序选择模型的分析,徐少君,2011
2318,经济学,浙江理工大学,青年基金项目,公共财政视角下中国经常项目调整模式的机制研究,张少华,2011
2319,经济学,浙江农林大学,青年基金项目,碳税情景下企业低碳经营决策仿真研究,王志强,2011
2320,经济学,浙江农林大学,青年基金项目,工业化城市化加速期耕地变化驱动因素及政策研究,王成军,2011
2321,经济学,浙江师范大学,青年基金项目,金融全球化与转轨国家金融安全相关性——以俄罗斯东欧国家为主视角,刘坤,2011
2322,经济学,浙江水利水电专科学,青年基金项目,长江三角洲城市群水资源安全保障研究,万坤扬,2011
2323,经济学,浙江外国语学院,青年基金项目,小农户对接大超市：中国的障碍及拉美国家的政策启示,赵玻,2011
2324,经济学,浙江万里学院,青年基金项目,新一代信息技术产业与现代服务业、先进制造业融合发展研究——以浙江省为例,潘铁军,2011
2325,经济学,浙江万里学院,青年基金项目,基于全球价值链视角的我国制造业对外直接投资对产业结构升级的影响机制及对策,张海波,2011
2326,经济学,郑州大学,青年基金项目,风险防范与仿真实证视角下的十二五时期我国碳金融创新机制研究,武魏巍,2011
2327,经济学,郑州航空工业管理学,青年基金项目,会计政策信息披露：质量测度、经济后果评价及治理框架构,董红星,2011
2328,经济学,中国地质大学,青年基金项目,中国城市居民生活完全能源消费的测算及影响因素分析,孙涵,2011
2329,经济学,中国地质大学,青年基金项目,基于复杂系统理论的我国天然气资源经济安全保障机制研究,郭明晶,2011
2330,经济学,中国地质大学,青年基金项目,地质环境约束下三峡库区经济可持续发展研究,陈彪,2011
2331,经济学,中国地质大学,青年基金项目,基于博弈模型的可再生能源产业补贴制度设计,陈艳,2011
2332,经济学,中国海洋大学,青年基金项目,我国上市公司债权人治理效率研究,王贞洁,2011
2333,经济学,中国海洋大学,青年基金项目,非线性分位数协整及其在FFA市场的应用研究,任仙玲,2011
2334,经济学,中国海洋大学,青年基金项目,海洋产业集群与沿海区域经济的互动发展：机理、测度与实现路径,纪玉俊,2011
2335,经济学,中国海洋大学,青年基金项目,农产品供应链与贫困地区农户减贫增收的关联效应研究,颜廷武,2011
2336,经济学,中国海洋大学,青年基金项目,公平视角下个人所得税的优化设计,刘海英,2011
2337,经济学,中国计量学院,青年基金项目,含Markov机制转换随机波动框架下的信用衍生品定价研究,许如星,2011
2338,经济学,中国矿业大学,青年基金项目,我国区域碳排放测评体系及减排配额设计研究,董锋,2011
2339,经济学,中国矿业大学,青年基金项目,大股东资产注入行为及其经济后果研究,刘建勇,2011
2340,经济学,中国矿业大学,青年基金项目,煤炭价格波动对我国实体经济的影响测度及调控对策研究,丁志华,2011
2341,经济学,中国矿业大学,青年基金项目,政治关联、地方利益与环境业绩——基于政治均衡的研究视,姚圣,2011
2342,经济学,中国矿业大学,青年基金项目,我国现代服务业结构多层级协同演进研究,夏青,2011
2343,经济学,中国矿业大学,青年基金项目,新能源产业区域协同发展研究：基于长三角的实践,高伟,2011
2344,经济学,中国农业大学,青年基金项目,我国大豆产业纵向关联价格传递问题研究：基于跨国市场力量视角,刘宏曼,2011
2345,经济学,中国人民大学,青年基金项目,各层次养老保险管理机构最优管理策略问题研究,何林,2011
2346,经济学,中国人民大学,青年基金项目,村镇银行农户小额贷款的效应评价与机制创新研究,朱乾宇,2011
2347,经济学,中国人民大学,青年基金项目,房地产市场调控与企业异质性——基于混合寡头模型的研究,叶光亮,2011
2348,经济学,中国人民大学,青年基金项目,农村新型金融组织功能定位及其可持续发展的影响因素研究,满明俊,2011
2349,经济学,中国人民大学,青年基金项目,迈过“中等收入陷阱”的水资源支撑问题研究,张培丽,2011
2350,经济学,中南财经政法大学,青年基金项目,会计师事务所关联、审计质量及其经济后果研究,刘继红,2011
2351,经济学,中南财经政法大学,青年基金项目,基于学习的中央银行最优沟通策略研究,鲁臻,2011
2352,经济学,中南财经政法大学,青年基金项目,跨境贸易人民币计价结算背景下最优货币政策研究,周先平,2011
2353,经济学,中南财经政法大学,青年基金项目,中国环境库茨涅茨曲线的理论建模与数量测度——基于内生偏好视角,白小滢,2011
2354,经济学,中南财经政法大学,青年基金项目,农民工市民化与就业技能补缺策略研究,杨晓军,2011
2355,经济学,中南财经政法大学,青年基金项目,预期冲击驱动我国宏观经济波动的机制研究：理论模型、数量测度和福利分析,庄子罐,2011
2356,经济学,中南财经政法大学,青年基金项目,基于博弈论和复杂适应性系统视角的中国林业碳汇价值实现机制研究,余光英,2011
2357,经济学,中南财经政法大学,青年基金项目,腐败对公共支出结构的影响及其治理对策研究,徐静,2011
2358,经济学,中南大学,青年基金项目,中国制度背景下审计契约行为异化及其治理：不完备契约理论视角,易玄,2011
2359,经济学,中南大学,青年基金项目,低碳经济背景下基于碳流分析的企业碳管理会计研究——以矿冶流程业为例,周志方,2011
2360,经济学,中南林业科技大学,青年基金项目,生产性服务企业的国际化研究：动因、区位选择与进入模式,杨丽华,2011
2361,经济学,中山大学,青年基金项目,产业转移、劳动力转移与区域协调发展研究：以广东为例,罗浩,2011
2362,经济学,中山大学,青年基金项目,基于投入产出模型的间接税转嫁机制和影响研究,聂海峰,2011
2363,经济学,中山大学,青年基金项目,股票价格波动的弹塑性、模型及应用研究,翟爱梅,2011
2364,经济学,中央财经大学,青年基金项目,我国商业银行风险收益平衡最优信贷审批策略,陈暮紫,2011
2365,经济学,中央财经大学,青年基金项目,基于内生人口增长视角的中国人口转型与经济增长研究,赵文哲,2011
2366,经济学,中央财经大学,青年基金项目,中国的收入分配与经济增长——避免“中等收入陷阱”的理论与实证分析,高伟,2011
2367,经济学,中央财经大学,青年基金项目,基于注册会计师视角的财务重述经济后果研究,曹强,2011
2368,经济学,中央财经大学,青年基金项目,基于新开放宏观经济学的金融危机模型与货币政策协调研究,杨武,2011
2369,经济学,中央财经大学,青年基金项目,我国环境自愿协议制度研究,刘倩,2011
2370,经济学,中央财经大学,青年基金项目,中国税收契约优化与税收信用体系构建研究,蔡昌,2011
2371,经济学,仲恺农业工程学院,青年基金项目,务农人口老龄化背景下中国粮食增产机制研究——基于新古典框架下农户行为的视,席利卿,2011
2372,经济学,重庆大学,青年基金项目,不对称锦标赛环境下代理人拆台行为的实验研究,闫威,2011
2373,经济学,重庆工商大学,青年基金项目,会计稳健性对于企业融资效率的影响研究——基于信息偏误容忍程度视角,吴娅玲,2011
2374,考古学,安徽大学,规划基金项目,江淮群舒青铜器整理与研究,张爱冰,2011
2375,考古学,鲁东大学,规划基金项目,敦煌历史转型期的典型性洞窟——莫高窟第156窟研究,陈明,2011
2376,考古学,安阳师范学院,青年基金项目,殷墟晚商墓葬随葬陶器组合研究,胡洪琼,2011
2377,考古学,长春师范学院,青年基金项目,高句丽服饰研究,郑春颖,2011
2378,考古学,东北师范大学,青年基金项目,从墓葬材料看西周都邑的人群构成,张礼艳,2011
2379,考古学,山东大学,青年基金项目,海岱地区商代村落遗址研究,陈雪香,2011
2380,考古学,首都师范大学,青年基金项目,继承与变革：蒙元时期北方地区墓葬研究,袁泉,2011
2381,考古学,四川大学,青年基金项目,藏传佛教密教遗存考察：以7-15世纪五方佛图像及信仰为中,杨清凡,2011
2382,历史学,安徽大学,规划基金项目,清至民国时期粮食流通中的民间量制研究,王春芳,2011
2383,历史学,北京大学,规划基金项目,鸦片战争以前西方人士的“北京经验”研究,欧阳哲,2011
2384,历史学,北京大学,规划基金项目,明代行政区划制度研究,李新峰,2011
2385,历史学,渤海大学,规划基金项目,辽金元史论与历史文化认同思想,吴凤霞,2011
2386,历史学,长江师范学院,规划基金项目,近代河西走廊水事资料搜集整理与研究,李艳,2011
2387,历史学,大连交通大学,规划基金项目,民国地方纸币的发行及其影响研究：以“晋钞”为例,刘峰搏,2011
2388,历史学,德州学院,规划基金项目,苏禄王及其后裔与中菲文化交流研究,王守栋,2011
2389,历史学,德州学院,规划基金项目,政治文化视野中的英国17世纪初议会斗争研究,刘淑青,2011
2390,历史学,东北师范大学,规划基金项目,东亚视野下的中国东北商埠研究,费驰,2011
2391,历史学,东北师范大学,规划基金项目,美国情报镜像中的中国形象研究（1950—1965年）,张民军,2011
2392,历史学,复旦大学,规划基金项目,近代日本对华军事谍报系统的形成及其运作体系的研究,许金生,2011
2393,历史学,复旦大学,规划基金项目,新文化史与当代国外史学前沿研究,周兵,2011
2394,历史学,广东商学院,规划基金项目,土民、客人与乡绅——明清时期西江流域乡村社会史研究,麦思杰,2011
2395,历史学,广东药学院,规划基金项目,孙中山思想的当代价值研究,李益杰,2011
2396,历史学,贵州师范大学,规划基金项目,武士道与日本现代社会的价值理想,娄贵书,2011
2397,历史学,贵州师范大学,规划基金项目,明清以来云、贵、川（含渝）交界处插花地问题研究,杨斌,2011
2398,历史学,河北大学,规划基金项目,五京、四时捺钵、行宫、行朝——论辽朝的政治中心,肖爱民,2011
2399,历史学,河北师范大学,规划基金项目,1931年以前之郑孝胥研究,李君,2011
2400,历史学,河南大学,规划基金项目,先秦射礼文化研究,袁俊杰,2011
2401,历史学,河南大学,规划基金项目,明代科举配额制度与区域人才关系研究,汪维真,2011
2402,历史学,河南师范大学,规划基金项目,伊朗核问题与世界格局转型,吴成,2011
2403,历史学,湖南大学,规划基金项目,晚近中国民主话语的多维建构与主流民主话语的演进,陈先初,2011
2404,历史学,湖南师范大学,规划基金项目,20世纪上半叶中国史学“科学化”问题研究,朱发建,2011
2405,历史学,湖南师范大学,规划基金项目,近代“湘学观”的形成与嬗变研究,张晶萍,2011
2406,历史学,华东理工大学,规划基金项目,迈向近代文明国家的探索——康有为后期思想体系研究,朱忆天,2011
2407,历史学,华南师范大学,规划基金项目,国民党统治确立与权势转移中的粤军研究（1920－1938）,肖自力,2011
2408,历史学,华中科技大学,规划基金项目,魏晋南北朝时期家史撰修研究,李传印,2011
2409,历史学,华中师范大学,规划基金项目,中国共产党出版史（1921—1949）研究综论,范军,2011
2410,历史学,华中师范大学,规划基金项目,权利与规范之间——东盟在历次地区冲突管理中的行为选择,曾晓祥,2011
2411,历史学,黄淮学院,规划基金项目,百年清史纂修史及近现代中国民族特色史学理论研究,刘海峰,2011
2412,历史学,吉林大学,规划基金项目,北魏外交制度研究,韩雪松,2011
2413,历史学,暨南大学,规划基金项目,唐代佛教医学研究,勾利军,2011
2414,历史学,暨南大学,规划基金项目,地方政府与海疆事务——以东沙群岛问题研究为基础,刘永连,2011
2415,历史学,暨南大学,规划基金项目,一战华工问题研究,李志学,2011
2416,历史学,江南大学,规划基金项目,明清徽州信仰与民众日常生活研究,陶明选,2011
2417,历史学,江西师范大学,规划基金项目,集体化时期农村合作医疗制度和赤脚医生现象研究,李德成,2011
2418,历史学,江西师范大学,规划基金项目,明清徽州的官府、士绅与地方法秩序,廖华生,2011
2419,历史学,兰州大学,规划基金项目,敦煌墓葬文献研究,吴浩军,2011
2420,历史学,兰州大学,规划基金项目,汉唐疏勒河流域环境演变研究,曹红,2011
2421,历史学,聊城大学,规划基金项目,美国在越战中的生化武器使用研究（1961-1973）,吕桂霞,2011
2422,历史学,鲁东大学,规划基金项目,离合之间——中国现代三大思潮之间的互动关系,俞祖华,2011
2423,历史学,洛阳师范学院,规划基金项目,唐代消费分层问题研究,张雁南,2011
2424,历史学,南京大学,规划基金项目,民国时期公共卫生思想与制度研究,胡勇,2011
2425,历史学,南京农业大学,规划基金项目,青藏高原农业生态系统的历史变迁与现状,沈志忠,2011
2426,历史学,南京师范大学,规划基金项目,工业化时期英国的土地流动与经营,郭爱民,2011
2427,历史学,南开大学,规划基金项目,20世纪上半期的中国留学生与中国文化的对外传播,元青,2011
2428,历史学,清华大学,规划基金项目,秦汉六朝国家日常统治机制研究,侯旭东,2011
2429,历史学,曲阜师范大学,规划基金项目,区域社会史视野下的百年“尊孔”与“反孔”——以山东为中心的考察,李先明,2011
2430,历史学,山东师范大学,规划基金项目,独立以来拉美外交思想史,孙若彦,2011
2431,历史学,山西大学,规划基金项目,回到“集体化”：太原城中村郝庄经济社会变革的道路选择,岳谦厚,2011
2432,历史学,山西大学,规划基金项目,清代至民国山、陕鱼鳞册地权研究,胡英泽,2011
2433,历史学,上海大学,规划基金项目,上海处理自杀问题研究,刘长林,2011
2434,历史学,上海交通大学,规划基金项目,中国残疾人事业发展史（上古——1949年）,陆德阳,2011
2435,历史学,上海师范大学,规划基金项目,密教传持与宋元社会,夏广兴,2011
2436,历史学,上海师范大学,规划基金项目,近代上海地域商帮比较研究,高红霞,2011
2437,历史学,绍兴文理学院,规划基金项目,民国时期新疆地方与中央政府之关系研究,欧阳云,2011
2438,历史学,首都师范大学,规划基金项目,古典世界的民主与共和政治,晏绍祥,2011
2439,历史学,四川大学,规划基金项目,非常态社会控制的成败得失-----晚清民国政府处理民众运,陈廷湘,2011
2440,历史学,四川师范大学,规划基金项目,民国时期川西北民族地区土司土官研究,田利军,2011
2441,历史学,苏州大学,规划基金项目,抗日战争时期的民间外交研究,朱蓉蓉,2011
2442,历史学,太原理工大学,规划基金项目,20世纪前期山西的村治与明治日本的地方自治,渠桂萍,2011
2443,历史学,天津师范大学,规划基金项目,赫鲁晓夫时期的文化“解冻”对俄罗斯民族文化艺术的影响,杨海云,2011
2444,历史学,天津师范大学,规划基金项目,清代以来谣谚与社会风貌研究,宫宝利,2011
2445,历史学,武汉大学,规划基金项目,明清两湖地区渔业、渔民与水上社会变迁：以赤历册为中心,徐斌,2011
2446,历史学,西北大学,规划基金项目,当代耶路撒冷问题研究,雷钰,2011
2447,历史学,西北农林科技大学,规划基金项目,历史时期域外农业科技的引进及本土化研究,朱宏斌,2011
2448,历史学,西华大学,规划基金项目,宋代川峡四路行政协作机制研究,官性根,2011
2449,历史学,西华师范大学,规划基金项目,诠释学视野下的春秋谷梁学史研究,文廷海,2011
2450,历史学,西南大学,规划基金项目,宋朝乡村社会保障模式研究,张文,2011
2451,历史学,忻州师范学院,规划基金项目,清末民初晋北庙会与地方社会,赵新平,2011
2452,历史学,伊犁师范学院,规划基金项目,新疆霍尔果斯口岸发展史研究,任冰心,2011
2453,历史学,肇庆学院,规划基金项目,环境与民生：明代灾区社会研究,赵玉田,2011
2454,历史学,浙江理工大学,规划基金项目,我国民间金融的制度安排与制度变迁——以上海钱庄为例(1843-1953),刘梅英,2011
2455,历史学,浙江万里学院,规划基金项目,明清地域商帮兴衰及借鉴研究——基于浙江三地商帮的比,冀春贤,2011
2456,历史学,郑州大学,规划基金项目,汉魏时期女户制度专题研究,高凯,2011
2457,历史学,中国政法大学,规划基金项目,清末民初的中美交往与中国政局——以美国公、私英文资料中的伍廷芳为中心,郭世佑,2011
2458,历史学,重庆邮电大学,规划基金项目,巴以水争端研究,曹华,2011
2459,历史学,安徽工程大学,青年基金项目,中国共产党与“三反五反”运动研究：以江苏为例,刘德军,2011
2460,历史学,安徽师范大学,青年基金项目,“宋学”成就及其现代意义的史学观照——从陈寅恪、钱穆到余英时,侯宏堂,2011
2461,历史学,安徽师范大学,青年基金项目,中国援建坦赞铁路研究,沈喜彭,2011
2462,历史学,宝鸡文理学院,青年基金项目,近代转型时期英国突发事件的应急对策及机制研究,陈凯鹏,2011
2463,历史学,北京大学,青年基金项目,阿卡德王朝中央官制研究,王献华,2011
2464,历史学,北京大学,青年基金项目,从《日清修好条规》到“大东亚交易圈”：近代中日贸易关系研究,宋芳芳,2011
2465,历史学,北京联合大学,青年基金项目,西周世族研究,张经,2011
2466,历史学,北京师范大学,青年基金项目,近代中国武术的转型与再造：民国时期的国术改良运动研究,林辉锋,2011
2467,历史学,北京外国语大学,青年基金项目,第三共和国前期法国民族记忆的建构,顾杭,2011
2468,历史学,渤海大学,青年基金项目,冷战后美国对非政策的演变及其启示,曹升生,2011
2469,历史学,长春理工大学,青年基金项目,汉唐刑罚演变特点研究,连宏,2011
2470,历史学,大理学院,青年基金项目,南诏大理国对唐宋王朝的国家认同研究,雷信来,2011
2471,历史学,东北师范大学,青年基金项目,德尔维尼草纸文献研究,王绍辉,2011
2472,历史学,东北师范大学,青年基金项目,当代外来移民对美国劳动力市场的影响研究,欧阳贞,2011
2473,历史学,东华理工大学,青年基金项目,社会事业视角下的民国职业指导研究,金兵,2011
2474,历史学,福建师范大学,青年基金项目,关于《顺风相送》中的钓鱼岛、琉球诸问题考,陈硕炫,2011
2475,历史学,福州大学,青年基金项目,“洛杉矶模式”对海峡西岸经济区城乡一体化发展的启示,谢菲,2011
2476,历史学,复旦大学,青年基金项目,五代碑志的整理与研究,仇鹿鸣,2011
2477,历史学,复旦大学,青年基金项目,“卫生”的生意——卫生与晚清的消费文化,张仲民,2011
2478,历史学,复旦大学,青年基金项目,皇帝权力体制与士大夫政治文化的互动：汉魏六朝皇帝侧近政治群研究,徐冲,2011
2479,历史学,复旦大学,青年基金项目,俄国共济会与近代俄国政治变迁,赵世锋,2011
2480,历史学,复旦大学,青年基金项目,从党派运动到国民运动：北洋时期的外交危机与政治动员（1916－1922）,马建标,2011
2481,历史学,甘肃政法学院,青年基金项目,敦煌吐蕃文契约文书研究,侯文昌,2011
2482,历史学,广东第二师范学院,青年基金项目,秦汉奴婢的法律地位研究,文霞,2011
2483,历史学,哈尔滨师范大学,青年基金项目,金代从地域到国家的政治文化认同研究,王耘,2011
2484,历史学,杭州师范大学,青年基金项目,政府资助与NSPCC的历史演变（1950-2010）,周真真,2011
2485,历史学,杭州师范大学,青年基金项目,汉口钱业公会与地方社会(1919-1938),刘俊峰,2011
2486,历史学,河北大学,青年基金项目,城市发展与权力运作：唐代都城管理若干问题研究,张春兰,2011
2487,历史学,河南科技大学,青年基金项目,20世纪上半叶金文古史研究综论,侯书勇,2011
2488,历史学,河南理工大学,青年基金项目,明清伶仃洋区域海防地理研究,鲁延召,2011
2489,历史学,湖北大学,青年基金项目,十六至十九世纪银、钱流通地位的演变,张宁,2011
2490,历史学,湖北汽车工业学院,青年基金项目,泽及枯骨：清代江南义葬与地方社会,黄永昌,2011
2491,历史学,湖南师范大学,青年基金项目,《天圣营缮令》与唐代营缮事务管理体制研究,彭丽华,2011
2492,历史学,湖南师范大学,青年基金项目,转型时期英国普通民众的服饰研究,谭赛花,2011
2493,历史学,华东交通大学,青年基金项目,近代中国报刊媒体世界的女性身体建构,李从娜,2011
2494,历史学,华东师范大学,青年基金项目,“他山之石”：域外汉学与民国史学互动之研究,李孝迁,2011
2495,历史学,华东师范大学,青年基金项目,晚清民国经学教育研究,王应宪,2011
2496,历史学,华东师范大学,青年基金项目,中世纪欧洲的商人和城市：以法国和意大利为主的考察,朱明,2011
2497,历史学,华南师范大学,青年基金项目,苏联核武器研制及其影响——基于俄罗斯解密档案的研究,张泽宇,2011
2498,历史学,华中师范大学,青年基金项目,传承与变动：民国时期公产管理与社会变迁（1927-1949）,冯兵,2011
2499,历史学,华中师范大学,青年基金项目,战后初期鲁尔问题及其对西德社会转型的影响,岳伟,2011
2500,历史学,淮北师范大学,青年基金项目,近代中国城市灾害与社会应对研究,赵良宇,2011
