序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
1322,经济学,中央财经大学,青年基金项目,会计盈余和GDP：政府主导型经济、货币供给管制与会计盈余信息含量的宏观视角研究,黄益建,2014
1323,经济学,重庆师范大学,青年基金项目,基于产业链主体的粮食价格波动分配效应及粮农利益保护机制研究,翟琼,2014
1324,经济学,重庆文理学院,青年基金项目,危机背景下能源和金融市场的多市场相依度测度、模型及其应用研究,李云红,2014
1325,经济学,重庆文理学院,青年基金项目,基于分形市场的金融风险传染定量测度问题研究,陈本炎,2014
1326,考古学,河南大学,规划基金项目,北宋东京空间布局及其演变研究,李合群,2014
1327,考古学,河南大学,青年基金项目,两汉六朝时期中国东南的对外文化交流,刘中伟,2014
1328,考古学,山西大学,青年基金项目,东周刻纹铜器研究,陈小三,2014
1329,考古学,四川大学,青年基金项目,二十世纪上半叶在华的美国考古学家研究,査晓英,2014
1330,历史学,安阳师范学院,规划基金项目,商代出土甲骨所见非文字资料的整理与研究,李雪山,2014
1331,历史学,北京大学,规划基金项目,唐后期以皇权为主导的制度变迁研究,叶炜,2014
1332,历史学,北京师范大学,规划基金项目,同光年间湘淮分野与晚清权力格局变迁（1862-1895）,邱涛,2014
1333,历史学,赤峰学院,规划基金项目,贡桑诺尔布年谱长编,李俊义,2014
1334,历史学,阜阳师范学院,规划基金项目,元明以降淮北地区社会变迁研究,梁家贵,2014
1335,历史学,桂林电子科技大学,规划基金项目,12-17世纪西欧人口、货币、商业化与物价波动关系研究,文礼朋,2014
1336,历史学,河北大学,规划基金项目,辽宋夏金时期筑城研究,王茂华,2014
1337,历史学,河北工业大学,规划基金项目,海河水系航运与京津冀一体化,张慧芝,2014
1338,历史学,华中师范大学,规划基金项目,晚明舆论传播与东林运动,刘中兴,2014
1339,历史学,淮北师范大学,规划基金项目,近代苏南义庄与地方社会研究,李学如,2014
1340,历史学,集美大学,规划基金项目,两汉时期家庭教育问题研究,房占红,2014
1341,历史学,辽宁师范大学,规划基金项目,晚清中俄界务交涉探究,张丽,2014
1342,历史学,洛阳师范学院,规划基金项目,美国横向联邦制的演进,杨成良,2014
1343,历史学,南昌航空大学,规划基金项目,建国初“前苏区”土地改革研究：以赣南为中心,黄伟英,2014
1344,历史学,南京邮电大学,规划基金项目,铁路与近代长江三角洲城市化发展研究：1905-1937,葛玉红,2014
1345,历史学,通化师范学院,规划基金项目,高句丽传世碑碣铭刻、壁画及相关典籍搜集整理与研究,李乐营,2014
1346,历史学,武汉大学,规划基金项目,天上人间？——唐代宫女生活研究,万军杰,2014
1347,历史学,西南民族大学,规划基金项目,中印边界争端问题的历史考察与危机管控机制的构建研究,张世均,2014
1348,历史学,湛江师范学院,规划基金项目,伊斯兰教与中东民族认同问题研究,于卫青,2014
1349,历史学,浙江财经大学,规划基金项目,晚清驻外领事商务报告研究,王力,2014
1350,历史学,郑州大学,规划基金项目,民国黄河档案研究（1911-1949）,周蓓,2014
1351,历史学,中央民族大学,规划基金项目,明代都司卫所管理体制研究,彭勇,2014
1352,历史学,北华大学,青年基金项目,近代日本政军体制研究,刘景瑜,2014
1353,历史学,东北师范大学,青年基金项目,古典时代雅典公共铭文与民主政治研究,阴元涛,2014
1354,历史学,福建工程学院,青年基金项目,国家控制与地域社会：基于台湾道台视阈下的清代闽台社会研究,庄林丽,2014
1355,历史学,福建师范大学,青年基金项目,特殊性别文化变迁中的国家与乡村——以福建“寡妇村”现象为例（1950～1990）,汪炜伟,2014
1356,历史学,复旦大学,青年基金项目,卷入与变迁：近代徽州外销茶业研究,邹怡,2014
1357,历史学,复旦大学,青年基金项目,《急就篇》文本校释与新证研究,张传官,2014
1358,历史学,复旦大学,青年基金项目,元明之际礼俗变革研究,张佳佳,2014
1359,历史学,复旦大学,青年基金项目,公墓与近代上海的城市变迁（1909-1937）,李彬彬,2014
1360,历史学,复旦大学,青年基金项目,清末民初“人道主义”概念研究,章可,2014
1361,历史学,复旦大学,青年基金项目,张家山二四七号汉墓《二年律令·秩律》与汉初政区地理,马孟龙,2014
1362,历史学,哈尔滨工业大学,青年基金项目,蒸汽机技术在晚清的传入、应用及其影响,陈朴,2014
1363,历史学,河南师范大学,青年基金项目,纽约后工业社会的形成及影响研究,石光宇,2014
1364,历史学,黑龙江大学,青年基金项目,中国人、朝鲜人、日本人在俄远东活动及影响研究（1860-1917）,潘晓伟,2014
1365,历史学,湖南工业大学,青年基金项目,日本馆藏涉苏区档案的翻译、整理与研究,彭程,2014
1366,历史学,湖南科技大学,青年基金项目,国民政府粮政机构改革与决策效能研究,胡忆红,2014
1367,历史学,湖南人文科技学院,青年基金项目,《时代公论》救亡思想研究（1932-1935）,黄民文,2014
1368,历史学,华南理工大学,青年基金项目,东方的拉丁语系——明清澳门和东帝汶关系研究,彭蕙,2014
1369,历史学,华中师范大学,青年基金项目,“研究系”与五四新文化运动的形成及演进,周月峰,2014
1370,历史学,华中师范大学,青年基金项目,秦汉诏书研究,叶秋菊,2014
1371,历史学,华中师范大学,青年基金项目,中央国术馆研究（1928-1948）,丁守伟,2014
1372,历史学,华中师范大学,青年基金项目,19世纪德国现代大学及其与社会、国家关系研究,张雪,2014
1373,历史学,吉林大学,青年基金项目,近代日本文人战争观在侵华战争中的作用研究,张锦,2014
1374,历史学,暨南大学,青年基金项目,明清时期徽州图甲文书的搜集与研究,黄忠鑫,2014
1375,历史学,暨南大学,青年基金项目,希腊神话“命运”问题再探：历史学方法下的重新解读,朱毅璋,2014
1376,历史学,江西师范大学,青年基金项目,维多利亚时期英国城市社会救助体系研究,吕晓燕,2014
1377,历史学,内蒙古大学,青年基金项目,《明史纪事本末》蒙古史史料研究,韩慧玲,2014
1378,历史学,南京师范大学,青年基金项目,裴骃《史记集解》汇校汇考暨汉魏六朝《史记》注释文献研究,苏芃,2014
1379,历史学,青岛大学,青年基金项目,德国汉学家福兰阁论中国,黄怡容,2014
1380,历史学,山东大学,青年基金项目,近代中国女基督徒群体研究：以英国圣公会女部为中心（1883-1949）,尹翼婷,2014
1381,历史学,山东农业大学,青年基金项目,吕思勉与民国史学,李波,2014
1382,历史学,山西大学,青年基金项目,战后上海卷烟业政企关系研究（1945-1949）,魏晓锴,2014
1383,历史学,陕西中医学院,青年基金项目,新疆出土佉卢文人口买卖文书及相关问题研究,张婧,2014
1384,历史学,上海交通大学,青年基金项目,中国近代土铁业中的技术、市场与国家,蒋勤,2014
1385,历史学,上海金融学院,青年基金项目,美国长期单独战略控制琉球政策研究（1945-1972）,孔晨旭,2014
1386,历史学,上海立信会计学院,青年基金项目,“预备立宪”中的礼教问题研究：以清末修律为中心,成富磊,2014
1387,历史学,首都经济贸易大学,青年基金项目,唐代盐业生产、管理与流通的空间格局研究,李青淼,2014
1388,历史学,太原科技大学,青年基金项目,民国上海住房救助研究（1927-1937）,刘荣臻,2014
1389,历史学,天津大学,青年基金项目,以图像为核心——中国古代皇陵调查与研究历史考辩（1840-1949）,曹铁娃,2014
1390,历史学,天津师范大学,青年基金项目,明清时期珠三角地区女性文化特征转变研究,乔玉红,2014
1391,历史学,天津师范大学,青年基金项目,近代大学与中国城市现代性的演进——以天津为中心的研究（1895-1952）,何睦,2014
1392,历史学,渭南职业技术学院,青年基金项目,宋代中央集权制下的便宜行事规则研究,王轶英,2014
1393,历史学,西安电子科技大学,青年基金项目,唐代西州基层社会与民族治理研究,董永强,2014
1394,历史学,湘南学院,青年基金项目,九一八后民族复兴思潮研究——以《复兴月刊》为中心,蒋红艳,2014
1395,历史学,新乡学院,青年基金项目,明清以来的北方宗族与地方社会——以豫北地区为中心,申红星,2014
1396,历史学,延安大学,青年基金项目,抗战时期中国共产党《解放》周刊研究,王峰,2014
1397,历史学,扬州大学,青年基金项目,19世纪英国犯罪刑罚制度变迁研究,许志强,2014
1398,历史学,郑州大学,青年基金项目,出土资料视域下的楚国宗族研究,田成方,2014
1399,历史学,中国人民大学,青年基金项目,宗教改革与德国近代医学起源研究,周施廷,2014
1400,历史学,中央民族大学,青年基金项目,近代化视野下晚清理学的流变与价值研究,张晨怡,2014
1401,历史学,重庆大学,青年基金项目,宋代士大夫公议观及其政治实践研究,陈晔,2014
1402,逻辑学,武汉理工大学,青年基金项目,新弗雷格主义研究,杨海波,2014
1403,马克思主义/思想政治教育,安庆师范学院,规划基金项目,大学生幸福观教育的价值维度与实现路径,徐晓宁,2014
1404,马克思主义/思想政治教育,常熟理工学院,规划基金项目,列宁与考茨基在重大问题上的理论关系和争论及其根源,董岗彪,2014
1405,马克思主义/思想政治教育,东北林业大学,规划基金项目,新时期大学生思想政治教育实践体系创新研究,宋妍,2014
1406,马克思主义/思想政治教育,东北师范大学,规划基金项目,社会环境变化与高校腐败综合治理机制构建研究,李红权,2014
1407,马克思主义/思想政治教育,阜阳师范学院,规划基金项目,抗战时期重庆知识分子群体与“学术中国化”研究,于文善,2014
1408,马克思主义/思想政治教育,广州医科大学,规划基金项目,早期共产主义知识分子对西方社会的批判研究,谭一笑,2014
1409,马克思主义/思想政治教育,海南大学,规划基金项目,积极心理学背景下高校心理健康教育模式探究,吴九君,2014
1410,马克思主义/思想政治教育,杭州电子科技大学,规划基金项目,社会转型时期主流意识形态建构的方法论研究,姜志强,2014
1411,马克思主义/思想政治教育,河北大学,规划基金项目,当代大学生公共精神培育研究,王雅丽,2014
1412,马克思主义/思想政治教育,河北经贸大学,规划基金项目,基于社会治理创新模式建构的基层党组织作用研究,李冰,2014
1413,马克思主义/思想政治教育,湖北汽车工业学院,规划基金项目,法制教育的困局：中国公民法律信仰培育问题研究,孙绪兵,2014
1414,马克思主义/思想政治教育,湖南理工学院,规划基金项目,中国共产党坚持群众路线的历史经验与现实发展,刘红英,2014
1415,马克思主义/思想政治教育,华南师范大学,规划基金项目,近代中国自由主义学人的社会主义观研究（1912-1949）,冯夏根,2014
1416,马克思主义/思想政治教育,淮阴师范学院,规划基金项目,中国社会个体发展语境中的公民精神培育研究,杨四海,2014
1417,马克思主义/思想政治教育,南京师范大学,规划基金项目,延安时期中国共产党群众路线理论与实践创新研究,朱小玲,2014
1418,马克思主义/思想政治教育,南通大学,规划基金项目,个体道德能力发展的困境与出路研究,万时乐,2014
1419,马克思主义/思想政治教育,宁波大学,规划基金项目,大学生思想政治教育与创新创业教育有效结合实践模式研究,孔伟英,2014
1420,马克思主义/思想政治教育,山东大学,规划基金项目,中国梦的社会公平正义价值蕴涵研究,陈家付,2014
1421,马克思主义/思想政治教育,山东理工大学,规划基金项目,当代西方左翼女性主义正义理论研究,鹿锦秋,2014
1422,马克思主义/思想政治教育,山西大学,规划基金项目,中国特色社会主义劳动关系的“特色”研究,邸敏学,2014
1423,马克思主义/思想政治教育,上海立信会计学院,规划基金项目,新形势下密切党群关系的体制机制研究,罗会德,2014
1424,马克思主义/思想政治教育,上海应用技术学院,规划基金项目,媒介道德恐慌及其治理研究,邱杰,2014
1425,马克思主义/思想政治教育,上海政法学院,规划基金项目,马克思市场批判理论及其当代价值,徐俊峰,2014
1426,马克思主义/思想政治教育,绍兴文理学院,规划基金项目,责任伦理视野下当代青年道德价值观问题研究,杜坤林,2014
1427,马克思主义/思想政治教育,皖南医学院,规划基金项目,清末民初社会主义传播研究,王先俊,2014
1428,马克思主义/思想政治教育,武汉大学,规划基金项目,城镇化促进人的全面发展的理论与实践研究,周金华,2014
1429,马克思主义/思想政治教育,武汉理工大学,规划基金项目,高校出版社党建工作研究,赵宏中,2014
1430,马克思主义/思想政治教育,西南财经大学,规划基金项目,友善价值观及其培育研究,段江波,2014
1431,马克思主义/思想政治教育,新疆艺术学院,规划基金项目,影响新疆意识形态安全的中亚政治思潮研究,王英姿,2014
1432,马克思主义/思想政治教育,许昌学院,规划基金项目,新媒体场域下的社会主义意识形态话语权研究,周耀宏,2014
1433,马克思主义/思想政治教育,盐城师范学院,规划基金项目,新农村建设视阈下农民社会主义核心价值观培育与践行研究,唐萍,2014
1434,马克思主义/思想政治教育,扬州大学,规划基金项目,中国共产党纯洁性建设的制度保障研究,周斌,2014
1435,马克思主义/思想政治教育,扬州大学,规划基金项目,中国共产党延安时期“党管人才”政策的整理与研究,张锋,2014
1436,马克思主义/思想政治教育,扬州大学,规划基金项目,中国传统城市的马克思主义大众化实践研究——以扬州琼花观社区为样本,陈晓梅,2014
1437,马克思主义/思想政治教育,浙江财经大学,规划基金项目,媒介化社会对大学生性行为特征及性观念影响的研究,王宇航,2014
1438,马克思主义/思想政治教育,浙江财经大学,规划基金项目,抗战时期青年知识分子民族精神研究—基于黄埔老兵口述史的解读,朱丹,2014
1439,马克思主义/思想政治教育,浙江工商大学,规划基金项目,非主流社会思潮对大学生思想行为的影响及其引领路径研究,崔华前,2014
1440,马克思主义/思想政治教育,浙江海洋学院,规划基金项目,海洋强国视阙下的公民海洋意识教育研究,高建平,2014
1441,马克思主义/思想政治教育,浙江金融职业学院,规划基金项目,马克思公平正义视域下的意识形态安全研究,王丽英,2014
1442,马克思主义/思想政治教育,浙江警官职业学院,规划基金项目,当代中国爱国主义教育中的民族主义问题研究,戴韶华,2014
1443,马克思主义/思想政治教育,浙江师范大学,规划基金项目,马克思实践观的精神维度与社会主义“精神富有”解读,孙定建,2014
1444,马克思主义/思想政治教育,中国农业大学,规划基金项目,新中国建立初期中共领导的农村妇女运动对性别文化的影响,王冬梅,2014
1445,马克思主义/思想政治教育,重庆工商大学,规划基金项目,“三个自信”与中国梦研究,陈晓钢,2014
1446,马克思主义/思想政治教育,安徽建筑大学,青年基金项目,多元文化场景中高校意识形态安全实现机制研究,陈清,2014
1447,马克思主义/思想政治教育,北京中医药大学,青年基金项目,马克思早期宗教批判思想文本研究,王良滨,2014
1448,马克思主义/思想政治教育,常州大学,青年基金项目,马克思生态休闲思想及其当代价值,石磊,2014
1449,马克思主义/思想政治教育,大连大学,青年基金项目,学科文化对大学生职业发展能力提升的影响及实施策略,肖楠,2014
1450,马克思主义/思想政治教育,大连大学,青年基金项目,社会主义核心价值观大众化有效路径研究,李春山,2014
1451,马克思主义/思想政治教育,广东财经大学,青年基金项目,当前主流意识形态传播中的“塔西佗效应”现象研究,袁三标,2014
1452,马克思主义/思想政治教育,广东第二师范学院,青年基金项目,马克思交往视阈的中国特色社会主义道路自信研究,陈水勇,2014
1453,马克思主义/思想政治教育,广东技术师范学院,青年基金项目,当代美国意识形态及其发展趋势研究,曾志浩,2014
1454,马克思主义/思想政治教育,广东石油化工学院,青年基金项目,大学生社会主义核心价值观认同的内在机理与培育路径研究,何小春,2014
1455,马克思主义/思想政治教育,广东水利电力职业技术学院,青年基金项目,以网络政治动员为载体的社会主义意识形态建设研究,罗佳,2014
1456,马克思主义/思想政治教育,贵州师范大学,青年基金项目,微课在思想政治理论课中的开发、设计及应用研究,陈晓娟,2014
1457,马克思主义/思想政治教育,哈尔滨理工大学,青年基金项目,高校问题大学生的多维成因及矫正策略研究,胡新峰,2014
1458,马克思主义/思想政治教育,河南大学,青年基金项目,阶层亚文化对价值秩序的影响及其重构研究,沙莎,2014
1459,马克思主义/思想政治教育,河南大学,青年基金项目,马克思主义的方法论体系及其中国化逻辑研究,王飞南,2014
1460,马克思主义/思想政治教育,河南科技大学,青年基金项目,风险社会视域下当代中国道德失范问题研究,李清聚,2014
1461,马克思主义/思想政治教育,黑龙江科技大学,青年基金项目,生态伦理大众认同与践行机制研究,宫丽艳,2014
1462,马克思主义/思想政治教育,湖南科技大学,青年基金项目,民生视域下实现中国梦所面临的障碍及对策研究,周建华,2014
1463,马克思主义/思想政治教育,华东师范大学,青年基金项目,大数据时代高校学生网络话语权与舆情引导研究,崔海英,2014
1464,马克思主义/思想政治教育,华南农业大学,青年基金项目,马克思主义群众观视域下执政党对民意资源的尊重与运用研究,王高贺,2014
1465,马克思主义/思想政治教育,华南农业大学,青年基金项目,当代中国基层协商民主机制构建研究,赵志宇,2014
1466,马克思主义/思想政治教育,华南农业大学,青年基金项目,马克思主义意识形态嵌入中国民众日常生活研究（1949-1956）,朱斌,2014
1467,马克思主义/思想政治教育,华南农业大学,青年基金项目,当代大学生社会主义希望意识培养研究,郑丽娟,2014
1468,马克思主义/思想政治教育,华中师范大学,青年基金项目,当代南亚地区毛主义研究,吴国富,2014
1469,马克思主义/思想政治教育,华中师范大学,青年基金项目,治理体系与能力现代化下的社会公德治理机制研究,薛惠,2014
1470,马克思主义/思想政治教育,吉林大学,青年基金项目,全面深化改革进程中的民营企业劳动关系协调机制研究,徐景一,2014
1471,马克思主义/思想政治教育,吉林大学,青年基金项目,革命战争时期中国共产党群众路线的实践路径及历史经验研究——以开国将帅口述史为视角,吴留戈,2014
1472,马克思主义/思想政治教育,济南大学,青年基金项目,高校思想政治教育话语环境变化与话语体系转换研究,蔡伟红,2014
1473,马克思主义/思想政治教育,暨南大学,青年基金项目,生存论视域下的马克思社会理想研究,刘文艺,2014
1474,马克思主义/思想政治教育,江南大学,青年基金项目,马克思对虚无主义的克服及重大意义研究,唐忠宝,2014
1475,马克思主义/思想政治教育,江苏大学,青年基金项目,“中国特色”话语的历史演进研究,孙旭红,2014
1476,马克思主义/思想政治教育,江苏师范大学,青年基金项目,基于新媒体的社会主义核心价值观传播研究,郑萌萌,2014
1477,马克思主义/思想政治教育,昆明理工大学,青年基金项目,中美青年精神生活比较与中国梦精神动力培育,张燕,2014
1478,马克思主义/思想政治教育,南京理工大学,青年基金项目,胡林翼政治思想研究,于翔,2014
1479,马克思主义/思想政治教育,南京理工大学,青年基金项目,当前我国社会生产力的非实体性要素研究,卢德友,2014
1480,马克思主义/思想政治教育,南京理工大学,青年基金项目,古特曼的民主教育理论研究,韩媛媛,2014
1481,马克思主义/思想政治教育,南京审计学院,青年基金项目,基于群体行为视角的大学生现代文化人格养成：理论、测量与评价,唐善梅,2014
1482,马克思主义/思想政治教育,南京邮电大学,青年基金项目,网络思想政治教育主体及其协同的研究,陈宗章,2014
1483,马克思主义/思想政治教育,南通大学,青年基金项目,建设马克思主义廉洁型执政党研究,黄红平,2014
1484,马克思主义/思想政治教育,莆田学院,青年基金项目,和谐社会视角下大学生就业区域流向及引导策略研究,周岚峰,2014
1485,马克思主义/思想政治教育,齐鲁工业大学,青年基金项目,中国共产党意识形态领导权建设的历史经验和基本规律研究,施秀莉,2014
1486,马克思主义/思想政治教育,上海第二工业大学,青年基金项目,政治信任“异化”批判及其重构逻辑研究,郭根,2014
1487,马克思主义/思想政治教育,顺德职业技术学院,青年基金项目,快餐文化背景下网络用语对大学生群体的影响及对策研究,刘锦鑫,2014
1488,马克思主义/思想政治教育,塔里木大学,青年基金项目,维吾尔族大学生自信研究—基于塔里木大学调查,马祥,2014
1489,马克思主义/思想政治教育,台州学院,青年基金项目,社会主义核心价值观的民间共鸣机制研究,陈昌兴,2014
1490,马克思主义/思想政治教育,天津科技大学,青年基金项目,中国特色城乡文化一体化发展问题研究,滕翠华,2014
1491,马克思主义/思想政治教育,武汉科技大学,青年基金项目,“中国梦”战略思想与中国特色社会主义理论体系的内在统一性研究,王晓曦,2014
1492,马克思主义/思想政治教育,西安交通大学,青年基金项目,中国特色社会主义政治制度自信提升研究,陈建兵,2014
1493,马克思主义/思想政治教育,西北工业大学,青年基金项目,高校青年教师中国特色社会主义意识形态认同研究,商存慧,2014
1494,马克思主义/思想政治教育,西南石油大学,青年基金项目,高校青年自组织管理与引导研究--基于复杂自适应系统的视角,姚远,2014
1495,马克思主义/思想政治教育,厦门大学,青年基金项目,文献学视野下的珍稀中国革命史料的搜集、编纂与研究,董兴艳,2014
1496,马克思主义/思想政治教育,新疆大学,青年基金项目,俄罗斯联邦共产党马克思主义理论发展研究,周杰,2014
1497,马克思主义/思想政治教育,烟台大学,青年基金项目,应对方式与情绪适应关系视域下留守经历大学生的心理弹性保护性因素模型构建研究,郭冬梅,2014
1498,马克思主义/思想政治教育,燕山大学,青年基金项目,马克思主义群众史观深化发展的理论诉求与实践基础,李海艳,2014
1499,马克思主义/思想政治教育,郧阳师范高等专科学校,青年基金项目,论司法公正及其实现——基于马克思主义文本的时代解读,钟俊,2014
1500,马克思主义/思想政治教育,浙江工商大学,青年基金项目,话语权建构视阈下的国外中国道路研究评析,夏金梅,2014
1501,马克思主义/思想政治教育,浙江工商大学,青年基金项目,季米特洛夫与马克思主义中国化研究（1935-1945）,张万杰,2014
1502,马克思主义/思想政治教育,浙江理工大学,青年基金项目,大学生思想政治教育队伍职业承诺研究：结构、影响因素与提升策略,胡文斌,2014
1503,马克思主义/思想政治教育,中南大学,青年基金项目,基于心理社会均衡理论的少数民族大学生社会主义核心价值观认同研究,欧旭理,2014
1504,马克思主义/思想政治教育,中南民族大学,青年基金项目,民族地区国家认同建设融入社会主义核心价值观研究,方明,2014
1505,马克思主义/思想政治教育,中山大学,青年基金项目,21世纪俄罗斯社会主义复兴运动研究,户晓坤,2014
1506,马克思主义/思想政治教育,仲恺农业工程学院,青年基金项目,中国共产党坚持人民主体地位的历史考察与经验研究,李增添,2014
1507,马克思主义/思想政治教育,重庆文理学院,青年基金项目,高校大学生软能力“八维一体”可视化培养体系研究,陈盛兴,2014
1508,民族学与文化学,北京第二外国语学院,规划基金项目,日本城市化进程中文化建构的调查研究,侯越,2014
1509,民族学与文化学,成都师范学院,规划基金项目,凉山彝族民间传说中的文化记忆与族群认同研究,鲜益,2014
1510,民族学与文化学,广西大学,规划基金项目,交叉学科视野下的广西福寿文化研究,李志峰,2014
1511,民族学与文化学,河北科技师范学院,规划基金项目,地域文化视角下的孤竹国历史文化及其当代价值研究,秦学武,2014
1512,民族学与文化学,内蒙古大学,规划基金项目,喀尔喀土谢图汗部研究,姑茹玛,2014
1513,民族学与文化学,内蒙古大学,规划基金项目,资源节约型社会建设与蒙古族游牧生态知识的传承保护,孟和乌力吉,2014
1514,民族学与文化学,黔南民族师范学院,规划基金项目,贵州中部地区苗族口传歌谣与乡土文化研究,袁廷科,2014
1515,民族学与文化学,四川大学,规划基金项目,川、甘、青藏族牧区社会转型与长治久安：以三个藏族牧区村庄为案例,嘎尔让,2014
1516,民族学与文化学,文山学院,规划基金项目,清代西南边疆民族政策研究,马亚辉,2014
1517,民族学与文化学,西藏大学农牧学院,规划基金项目,高寒草地生态安全对藏民族草原文化传承与发展的影响研究,孙磊,2014
1518,民族学与文化学,西南民族大学,规划基金项目,经济转型背景下我国西部少数民族地区自我发展能力增强研究,恩佳,2014
1519,民族学与文化学,新疆师范高等专科学校,规划基金项目,新疆主要少数民族人脸特征的数字化与民族识别研究,刘文辉,2014
1520,民族学与文化学,广东医学院,青年基金项目,文化再造与民族格局稳定的历史人类学研究——以伊斯兰民族撒拉族为个案,常海燕,2014
1521,民族学与文化学,广西民族大学,青年基金项目,生态移民中的瑶族家屋重建研究——以粤北方洞、桂北大围瑶寨为例,何海狮,2014
1522,民族学与文化学,哈尔滨工程大学,青年基金项目,旅俄华人的生存适应与跨国实践研究,于涛,2014
1523,民族学与文化学,韩山师范学院,青年基金项目,文化记忆视角下的潮汕侨批文书研究,曹亚明,2014
1524,民族学与文化学,杭州师范大学,青年基金项目,后申遗时代文化景观遗产地主客地方感研究——以杭州西湖为例,许振晓,2014
1525,民族学与文化学,华南师范大学,青年基金项目,公元3——14世纪慕容氏谱系的构建及慕容氏民族及家族发展变迁研究,李海叶,2014
1526,民族学与文化学,兰州大学,青年基金项目,安多藏区多元信仰影响下的藏汉民族关系研究,赵海军,2014
1527,民族学与文化学,绵阳师范学院,青年基金项目,休眠与复活——茂汶地区羌藏语地名研究,蔡文君,2014
1528,民族学与文化学,内蒙古大学,青年基金项目,中国北疆民族地区草原旅游发展系统性研究,王汉祥,2014
1529,民族学与文化学,山西大学,青年基金项目,散杂居地区民族群体性事件调查研究——以河南回族为例,张伟豪,2014
1530,民族学与文化学,山西师范大学,青年基金项目,山西晋祠公共空间的历史表述与当代建构,高忠严,2014
1531,民族学与文化学,陕西学前师范学院,青年基金项目,清朝索伦部与满洲关系研究,黄彦震,2014
1532,民族学与文化学,石河子大学,青年基金项目,新疆少数民族乡村社会的当代变迁与非物质文化遗产的保护传承,刘洪,2014
1533,民族学与文化学,泰山医学院,青年基金项目,现代医疗环境中“医患”文化冲突问题及对策研究,郁辉,2014
1534,民族学与文化学,西藏民族学院,青年基金项目,拉萨回藏民族关系研究,刘玉皑,2014
1535,民族学与文化学,新疆师范大学,青年基金项目,新疆北部汉族移民乡村社会文化的人类学调查与研究,李媛,2014
1536,社会学,北京社会管理职业学院,规划基金项目,基于社区治理背景下城市社区权力秩序的重构研究,李旭,2014
1537,社会学,东南大学,规划基金项目,基于物联网职业紧张和职业倦怠危险度评价模型的建立,田宏迩,2014
1538,社会学,复旦大学,规划基金项目,不同社会群体的抗争行为比较研究,桂勇,2014
1539,社会学,湖南师范大学,规划基金项目,独生子女农户生计的脆弱性研究,王翠绒,2014
1540,社会学,华东师范大学,规划基金项目,我国社会工作者的实践性知识及其提升策略研究,安秋玲,2014
1541,社会学,华中师范大学,规划基金项目,失独父母的边缘化及其社会融入研究,徐晓军,2014
1542,社会学,华中师范大学,规划基金项目,西方进化社会学研究,罗力群,2014
1543,社会学,黄河科技学院,规划基金项目,城市流动儿童社会适应的影响因素及干预研究,程绍珍,2014
1544,社会学,江南大学,规划基金项目,社会工作服务体系与社区治理秩序协同构建研究,吕青,2014
1545,社会学,江南大学,规划基金项目,我国经济发达地区社会治理的协同机制研究--以苏南为例,赵向红,2014
1546,社会学,江南大学,规划基金项目,健全社会养老服务体系研究：以苏南地区为例,王金元,2014
1547,社会学,兰州大学,规划基金项目,生态文明视阈下甘肃三大内陆河流域农村居民节水意识和灌溉行为对比研究,常跟应,2014
1548,社会学,青岛科技大学,规划基金项目,我国城市老年人社区居家养老服务需求评估与社会工作介入研究,陈为智,2014
1549,社会学,山西师范大学,规划基金项目,农民工承包地流转与城镇化,吕世辰,2014
1550,社会学,武汉理工大学,规划基金项目,区域生态文明的社会评价体系研究,马慧敏,2014
1551,社会学,新疆警察学院,规划基金项目,新疆恐怖主义犯罪背景变量经验研究——若干关键争议问题为重点,宋红彬,2014
1552,社会学,中国政法大学,规划基金项目,革命政党与乡村社会：中国共产党的早期组织形态研究,应星,2014
1553,社会学,安徽大学,青年基金项目,“项目进村”中农村社会冲突形成及化解机制实证研究,夏琼,2014
1554,社会学,安徽工程大学,青年基金项目,社会化媒体对青少年影响的实证研究,董金权,2014
1555,社会学,北京大学,青年基金项目,社区社会工作者双重身份实践研究——以内蒙古B市为例,谢冰雪,2014
1556,社会学,北京师范大学,青年基金项目,业主维权运动与城市基层治理模式研究,陈鹏,2014
1557,社会学,东北大学,青年基金项目,困境儿童家庭支持福利制度构建研究——基于适度普惠的视阈,满小欧,2014
1558,社会学,东南大学,青年基金项目,中国民间组织的社会治理功能研究——以乙肝携带者的反歧视抗争为例,郭娜,2014
1559,社会学,复旦大学,青年基金项目,社会企业发展和社会创新研究,俞志元,2014
1560,社会学,广东工业大学,青年基金项目,多元群体的社区照顾协调策略研究——以广东省的社区综合服务中心为例,冯博雅,2014
1561,社会学,贵州师范大学,青年基金项目,中国失独家庭社会保障体系建构研究,胡叠泉,2014
1562,社会学,杭州师范大学,青年基金项目,统筹城乡视角下的农村社会养老金替代率分析及养老金调整机制研究,项洁雯,2014
1563,社会学,河海大学,青年基金项目,垃圾分类回收机制的建立与运行：大陆及台湾案例的比较研究,卢崴诩,2014
1564,社会学,河南师范大学,青年基金项目,医学社会学视角下的“癌症村”现象研究——基于中原地区沙颖河和卫河流域的调查,石方军,2014
1565,社会学,湖南农业大学,青年基金项目,农村社会矛盾激化防控研究,张向荣,2014
1566,社会学,华东理工大学,青年基金项目,底层抗争与基层治理:当代中国乡村社会秩序的变迁--一项基于华中Z镇的实证研究,胡兵,2014
