序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
1410,管理学,华南理工大学,青年基金项目,竞争性国有企业盈余持续性研究,雷倩华,2015
1411,管理学,华南理工大学,青年基金项目,我国IT企业人力资本流动与生产率研究：基于溢出观与网络观的视角,葛淳棉,2015
1412,管理学,华南理工大学,青年基金项目,以少应多：制度复杂性、启发式规则与后发企业创新追赶,刘洋,2015
1413,管理学,华南师范大学,青年基金项目,基于情绪感染的网络虚拟体验对旅游意向的作用过程——以旅游博客为例,易婷婷,2015
1414,管理学,华南师范大学,青年基金项目,中国社区灾害弹性模型与实证研究,张惠,2015
1415,管理学,华侨大学,青年基金项目,情绪劳动、工作-家庭冲突与婚姻幸福感：基于溢出-交叉的视角,杨璟,2015
1416,管理学,华中科技大学,青年基金项目,基于大数据的中部城市圈节约集约用地评价研究,孟成,2015
1417,管理学,华中农业大学,青年基金项目,我国生猪市场调控政策的作用机理与有效性研究,熊涛,2015
1418,管理学,华中农业大学,青年基金项目,生猪产业共生网络稳定机制研究,汪爱娥,2015
1419,管理学,华中农业大学,青年基金项目,行政区划调整对城镇用地模式的影响与调控-基于空间互动的视角,曾晨,2015
1420,管理学,华中农业大学,青年基金项目,城乡建设用地增减挂钩中土地收益分配机制创新研究,杨帆,2015
1421,管理学,华中师范大学,青年基金项目,基于位置数据挖掘的智慧城市智能感知信息服务模型与应用研究,李霞,2015
1422,管理学,华中师范大学,青年基金项目,大师之路：使命感视角下老科学家职业成功模式的理论建构与实证研究,王忠军,2015
1423,管理学,华中师范大学,青年基金项目,大数据环境下基于群体偏好的突发事件应急决策研究,董庆兴,2015
1424,管理学,华中师范大学,青年基金项目,生育政策调整与城镇居民基本医保基金债务风险,徐芳,2015
1425,管理学,淮北师范大学,青年基金项目,供应链合作研发策略及联盟稳定性研究-以新能源汽车产业为例,李昌文,2015
1426,管理学,淮阴工学院,青年基金项目,我国农产品供应链网络的拓扑结构演进、集群动力学行为及可控性研究,赵钢,2015
1427,管理学,暨南大学,青年基金项目,基层官员政策执行力对社会救助政策效果的影响研究,李琴,2015
1428,管理学,暨南大学,青年基金项目,本土文化情境下包容型领导与员工创新行为的关系：理论模型与跨层次纵向实证研究,朱瑜,2015
1429,管理学,暨南大学,青年基金项目,基于三参照点理论的报童订货模型研究,魏莹,2015
1430,管理学,江南大学,青年基金项目,基于超冲突均衡的复杂产品产学研网络型协调机制研究,刘勇,2015
1431,管理学,江苏大学,青年基金项目,权力、公正性与可持续供应链管理,陈银飞,2015
1432,管理学,江苏大学,青年基金项目,金融生态环境影响地方政府债务融资成本的作用机制：基于财政透明度的调节效应,潘俊,2015
1433,管理学,江苏科技大学,青年基金项目,产学研合作网络嵌入性对企业技术创新绩效的协同影响效应及耦合作用机理研究,罗小芳,2015
1434,管理学,江苏师范大学,青年基金项目,电子商务中的定向广告与用户隐私冲突研究,张建强,2015
1435,管理学,江西农业大学,青年基金项目,中国组织情境下员工追随行为诱因的追踪研究,许晟,2015
1436,管理学,江西师范大学,青年基金项目,基于社会网络视角的消费者移动网络圈子意识与购买行为研究,金虹,2015
1437,管理学,江西师范大学,青年基金项目,新生代员工情绪智力、破坏型领导对创新行为的影响机制：基于资源保存视角,侯烜方,2015
1438,管理学,金陵科技学院,青年基金项目,利益相关者视角下的食品安全信任机制构建研究,高原,2015
1439,管理学,景德镇陶瓷学院,青年基金项目,基于动因视角的企业员工管家行为研究：形成机制及影响,李海东,2015
1440,管理学,兰州大学,青年基金项目,消费者触摸渴望及其满足机制研究,柳武妹,2015
1441,管理学,兰州大学,青年基金项目,西部生态脆弱地区的移民文化变迁与农村留守问题研究,李一男,2015
1442,管理学,南昌大学,青年基金项目,基于两层规划理论的易逝品市场导入与更新策略研究,王苗苗,2015
1443,管理学,南昌大学,青年基金项目,信贷约束与学习行为交互作用下金融外部性对逆周期监管的影响研究,周丽莉,2015
1444,管理学,南京财经大学,青年基金项目,草根网商群体持续成长的路径、演进及激励机制研究——以中国“淘宝村”为例,张庆民,2015
1445,管理学,南京大学,青年基金项目,为何“知而不言”？——中国文化视角下员工建言行为的跨层次研究,李嘉,2015
1446,管理学,南京大学,青年基金项目,企业家社会资本、多元化战略与经营绩效关系研究,孙俊华,2015
1447,管理学,南京工业大学,青年基金项目,顾客参与、调节焦点和企业品牌价值创造：基于虚拟品牌社区的实证研究,姚山季,2015
1448,管理学,南京工业大学,青年基金项目,大数据驱动下我国食品安全风险测度与预警研究,陈庭强,2015
1449,管理学,南京航空航天大学,青年基金项目,基于移动大数据的传统商业推荐机理与模式研究,王建玲,2015
1450,管理学,南京审计学院,青年基金项目,考虑用户价格公平感知的B2B电子中介差异化定价决策行为研究,谢兆霞,2015
1451,管理学,南京信息工程大学,青年基金项目,企业创新网络结构对创新绩效的影响研究,花磊,2015
1452,管理学,南京信息工程大学,青年基金项目,绩效评价取向对创新型科技人员创新行为的影响研究：心理授权与控制点的作用,姜农娟,2015
1453,管理学,南京信息工程大学,青年基金项目,面向异构救援网络的应急物流协同调配研究,朱莉,2015
1454,管理学,南京信息工程大学,青年基金项目,工会实践对外资企业绩效影响的实证研究,曹玲,2015
1455,管理学,南京信息工程大学,青年基金项目,顾客策略行为下差异产品动态定价策略研究,马鹏,2015
1456,管理学,南京邮电大学,青年基金项目,公共产品技术创新中政府应用组合方式获取技术的策略研究,海江涛,2015
1457,管理学,南开大学,青年基金项目,动态情境下服务型企业伺服人员最优配置方案研究,车建国,2015
1458,管理学,南通大学,青年基金项目,考虑风电不确定性的低碳电力调度研究,金晶亮,2015
1459,管理学,内蒙古财经大学,青年基金项目,新生代知识型员工敬业度研究：基于个人—组织价值观契合的视角,冯利伟,2015
1460,管理学,内蒙古财经大学,青年基金项目,西部地区工业碳排放地区差异与环境规制优化研究,王艳林,2015
1461,管理学,清华大学,青年基金项目,教练式领导对团队创新影响的中介与调节机制研究,康飞,2015
1462,管理学,清华大学,青年基金项目,领导批判性思维对员工创造力影响的跨层研究,江静,2015
1463,管理学,厦门大学,青年基金项目,创业教育的直接和扩展影响：对创业教育作用机制的追踪研究,林晓松,2015
1464,管理学,厦门大学,青年基金项目,中国对外直接投资企业的海外生存行为的研究-基于归因理论视角,谭群,2015
1465,管理学,厦门大学,青年基金项目,中国上市公司关联交易研究：现状与问题、动机、经济后果与治理机制,魏志华,2015
1466,管理学,厦门大学,青年基金项目,中国企业跨国外派人员跨文化适应的动态分析研究,李艳,2015
1467,管理学,厦门大学嘉庚学院,青年基金项目,市场导向视阈下社会企业家庭亲善政策的适应测度与创新行为研究,连智华,2015
1468,管理学,山东财经大学,青年基金项目,政府间策略互动背景下环境污染空间外溢程度测算及治理机制研究,郑法川,2015
1469,管理学,山东科技大学,青年基金项目,基于顾客在线视角的物流快递动态调度策略与方法研究,饶卫振,2015
1470,管理学,山东师范大学,青年基金项目,碳排放限制下基于地位等级分化的二级汽车供应链调度模型,吴梦娜,2015
1471,管理学,山西财经大学,青年基金项目,互联网环境下基于多源数据的个人信用评价体系研究,董媛香,2015
1472,管理学,山西财经大学,青年基金项目,证券分析师行为与融资融券中的知情交易,李颖,2015
1473,管理学,山西财经大学,青年基金项目,房地产市场风险的生成、测度与控制研究：基于资源型与非资源型城市的比较,赵华平,2015
1474,管理学,山西大学,青年基金项目,重大事故下的决策倒查机制研究,李华君,2015
1475,管理学,陕西师范大学,青年基金项目,基于群间传导的产业集群风险扩散机理、稳定性及控制研究,袁海,2015
1476,管理学,陕西师范大学,青年基金项目,基于社会交换过程的新生代员工工作承诺及其影响机理研究,阎亮,2015
1477,管理学,上海电机学院,青年基金项目,不确定环境下城市生活垃圾收运干扰管理研究,马慧民,2015
1478,管理学,上海工程技术大学,青年基金项目,我国企业参与全球创新网络的动态协同机制及路径研究,杨坤,2015
1479,管理学,上海工程技术大学,青年基金项目,新媒体中多谣言传播规律及干预策略研究,王筱莉,2015
1480,管理学,上海海事大学,青年基金项目,知识启发的自动化集装箱码头干涉时空演化与动态调度决策,许波桅,2015
1481,管理学,上海海事大学,青年基金项目,不确定环境下自动化码头AGV时空干涉与安全诱导策略,李军军,2015
1482,管理学,上海交通大学,青年基金项目,内幕人交易公告的外部性研究,傅仁辉,2015
1483,管理学,上海金融学院,青年基金项目,大数据背景下消费者行为研究及策略分析,郭磊,2015
1484,管理学,上海理工大学,青年基金项目,中国员工为何偏好支持性建言：上下级关系及其差异，员工建言与职业成长,刘生敏,2015
1485,管理学,上海师范大学,青年基金项目,中国背景下员工遭遇不公正对待后的沉默——一个定性和定量的综合研究,郑晓涛,2015
1486,管理学,邵阳学院,青年基金项目,跳跃风险与股指期货套期保值：基于投资者风险感知差异视角的研究,郭建华,2015
1487,管理学,深圳大学,青年基金项目,绿色产品消费者混淆对购买意愿的影响机理研究——基于信任-不信任双因素视角,张蕾,2015
1488,管理学,沈阳航空航天大学,青年基金项目,政府网络采购拍卖机制设计与优化方法研究,祁宁,2015
1489,管理学,石河子大学,青年基金项目,社会偏好视角下的农产品供应链合作机制研究,朱秋鹰,2015
1490,管理学,石家庄经济学院,青年基金项目,地方政府债券发行规模与风险控制研究,高艳,2015
1491,管理学,首都经济贸易大学,青年基金项目,混合所有制、投资者异质信念与股权再融资行为,卿小权,2015
1492,管理学,首都经济贸易大学,青年基金项目,管理层个人语调及其差异的信息作用研究,林乐,2015
1493,管理学,四川大学,青年基金项目,决策论证与邻避设施社会稳定风险防范研究,雷尚清,2015
1494,管理学,四川大学,青年基金项目,雅砻江流域梯级水电工程建设项目多层主体动态决策冲突问题研究,曾自强,2015
1495,管理学,四川农业大学,青年基金项目,复杂系统视角下城市经济-社会-环境综合承载力测度及优化路径研究,刘云强,2015
1496,管理学,四川师范大学,青年基金项目,基于PPP模式与PRB/PRN模式的我国地方政府债务治理研究,刘娅,2015
1497,管理学,太原科技大学,青年基金项目,煤矿作业人员的情景意识可靠性及改善策略研究,陈兆波,2015
1498,管理学,天津财经大学,青年基金项目,消费者网络分享行为的心理机制研究,穆琳,2015
1499,管理学,天津财经大学,青年基金项目,考虑互惠偏好的低碳供应链减排博弈研究,夏良杰,2015
1500,管理学,天津理工大学,青年基金项目,PPP项目合同柔性影响再谈判机理研究：基于参照点效应,娄黎星,2015
1501,管理学,同济大学,青年基金项目,科技型中小企业的战略决策速度与绩效研究：基于信息处理视角,季俊哲,2015
1502,管理学,温州大学,青年基金项目,创业团队绩效的心理所有权影响机制研究,吴磊,2015
1503,管理学,温州大学,青年基金项目,基于异质性的企业合作创新匹配机理研究,刘克寅,2015
1504,管理学,温州大学,青年基金项目,海归创业的竞合关系及其网络治理对绩效的影响机理：基于嵌入性视角研究,任宗强,2015
1505,管理学,武汉大学,青年基金项目,声誉损失溢出效应、修复机制及治理研究:基于我国企业集团公司财务丑闻的经验研究,蒋德权,2015
1506,管理学,武汉大学,青年基金项目,新常态下养老产业发展路径研究,张郧,2015
1507,管理学,武汉纺织大学,青年基金项目,移动社交媒体环境下企业支持策略对消费者参与品牌共创的影响机制研究,闫幸,2015
1508,管理学,武汉工商学院,青年基金项目,企业社会责任风险控制研究,李明,2015
1509,管理学,武汉理工大学,青年基金项目,供应链系统多主体合作机理及合作契约实现的协商谈判方法,全吉,2015
1510,管理学,武汉轻工大学,青年基金项目,农村土地流转背景下我国农产品供应链重构保障机制研究,张阐军,2015
1511,管理学,西安电子科技大学,青年基金项目,社会治理创新中的公共政策终结问题研究,张丽珍,2015
1512,管理学,西安理工大学,青年基金项目,大数据时代供应链分析对企业可持续质量竞争优势的影响研究,蒲国利,2015
1513,管理学,西北大学,青年基金项目,企业如何从开放式创新中获取价值：双元学习与商业模式的作用机制研究,张洁,2015
1514,管理学,西北大学,青年基金项目,外部审计、媒介环境对财务重述的影响研究,马晨,2015
1515,管理学,西北大学,青年基金项目,领导的群众基础：团队领导—成员交换关系的影响因素及有效性的多层次研究,杨晓,2015
1516,管理学,西北工业大学,青年基金项目,基于关联网络模型的研发网络级联失效对任务网络工期风险的影响研究,张延禄,2015
1517,管理学,西北农林科技大学,青年基金项目,领导者心理契约对下属的影响机理研究,韩樱,2015
1518,管理学,西北农林科技大学,青年基金项目,黄土高原农户保护性耕作技术采纳行为及应用效果研究：基于农户异质性视角,李卫,2015
1519,管理学,西南财经大学,青年基金项目,中国组织情境下员工职业发展过程中的“边界困境”：干预机制与对策研究,杨付,2015
1520,管理学,西南财经大学,青年基金项目,社交网络上舆论领袖与消费者观点交互演化建模与分析,赵奕奕,2015
1521,管理学,西南财经大学,青年基金项目,渐进式退休政策对城镇职工基本养老保险缴费压力的缓解效应研究,荣幸,2015
1522,管理学,西南财经大学,青年基金项目,职场精神性对员工职业发展的影响机制研究,敖玉兰,2015
1523,管理学,西南财经大学,青年基金项目,品牌劫持：旅游目的地品牌形象演化机制及影响研究,吕兴洋,2015
1524,管理学,西南财经大学,青年基金项目,投资者关系管理战略驱动下的机构股东积极治理研究：制度、机理与效应,何丹,2015
1525,管理学,西南大学,青年基金项目,多元主体参与视角的种业技术协同创新机制研究,王卫卫,2015
1526,管理学,西南民族大学,青年基金项目,创业机会识别中机会原型的形成及作用研究,马昆姝,2015
1527,管理学,西南石油大学,青年基金项目,竞争供应链环境下的碳减排策略与协调机制,赵海霞,2015
1528,管理学,西南政法大学,青年基金项目,大数据环境下供应链企业间客户知识获取激励机制研究,沈娜利,2015
1529,管理学,西南政法大学,青年基金项目,创新网络结点、网络关系及整体网络协同治理研究:多层次理论的视角,邓渝,2015
1530,管理学,西南政法大学,青年基金项目,操纵性评论对顾客决策行为的影响机理研究,李雨洁,2015
1531,管理学,湘潭大学,青年基金项目,地方高校新型智库建设实现路径研究,黄华伟,2015
1532,管理学,云南财经大学,青年基金项目,基于跨层次分析的人际取向模式对个体与团队绩效影响的实证研究,黄丽,2015
1533,管理学,长沙理工大学,青年基金项目,政治地理、关系治理与企业资本配置：内在机理与实证检验,王文,2015
1534,管理学,浙江财经大学,青年基金项目,民营企业跨国并购协同整合能力及其绩效机制研究：二次创业的视角,吴道友,2015
1535,管理学,浙江工商大学,青年基金项目,高管双重嵌入对企业生态创新的影响机制研究,彭雪蓉,2015
1536,管理学,浙江工商大学,青年基金项目,家族企业控制权代际配置、内部代理冲突及其治理效率研究,顾玲艳,2015
1537,管理学,浙江工商大学,青年基金项目,面向中小企业的供应链采购融资模式中协同管理机制研究,鲁其辉,2015
1538,管理学,浙江理工大学,青年基金项目,长三角都市圈城市人口规模演变规律、集聚效应及政策机制研究,张蕾,2015
1539,管理学,浙江师范大学,青年基金项目,复杂产品系统供应商异构绩效信息的多阶段集结模型及应用研究,郝晶晶,2015
1540,管理学,浙江师范大学,青年基金项目,网络环境下企业家口碑对品牌评价的影响及作用机制研究：语言类别理论视角,袁兵,2015
1541,管理学,浙江水利水电学院,青年基金项目,农地产权流转平台的选择与农民意愿耦合机理研究,许连君,2015
1542,管理学,郑州大学,青年基金项目,基于中间存储要求的FFS调度模型及其优化研究,轩华,2015
1543,管理学,郑州大学,青年基金项目,基于虚拟经济理论的社群生态圈商业模式研究,王千,2015
1544,管理学,郑州航空工业管理学院,青年基金项目,新常态下战略性新兴产业创新驱动发展的路径及政策研究,闫俊周,2015
1545,管理学,郑州航空工业管理学院,青年基金项目,双重知识产权约束下的军民融合创新治理模式与制度设计,冯媛,2015
1546,管理学,郑州轻工业学院,青年基金项目,土地城镇化与人口城镇化的非均衡性、空间异质性及其耦合关系——中原城市群的实证,陈昱,2015
1547,管理学,中国地质大学（北京）,青年基金项目,新形势下三峡库区快速城镇化地区耕地利用管理对策研究,曹银贵,2015
1548,管理学,中国计量学院,青年基金项目,跨国企业员工知识共享行为激励政策研究,张育玮,2015
1549,管理学,中国科学技术大学,青年基金项目,非常规突发事件应急信息的释放策略与效果评估：基于社会网络视角,王飞,2015
1550,管理学,中国矿业大学,青年基金项目,上市公司零债务融资动因与经济后果研究,张亮亮,2015
1551,管理学,中国矿业大学,青年基金项目,物流服务商主导的生鲜农产品跨区域冷链流通模式与协调机制,冯颖,2015
1552,管理学,中国人民大学,青年基金项目,专利影响创新效率的市场机制及其产业动态效应,杨利宏,2015
1553,管理学,中国石油大学,青年基金项目,中国页岩气开发潜力及对区域水资源消耗的影响研究,王建良,2015
1554,管理学,中国石油大学,青年基金项目,提升WEEE正规回收渠道竞争能力的市场合作和政府补贴机制研究,刘慧慧,2015
1555,管理学,中国石油大学,青年基金项目,库存不准确和风险规避下供应链优化与协调研究,朱丽晶,2015
1556,管理学,中国石油大学（华东）,青年基金项目,区域船舶工业产业关联动态演化及结构优化升级研究,徐小峰,2015
1557,管理学,中南财经政法大学,青年基金项目,土地确权登记颁证对农村土地冲突的影响研究,郎晓娟,2015
1558,管理学,中南财经政法大学,青年基金项目,网络时代腐败治理中的公众有序参与：表征、路径及实证,张孜仪,2015
1559,管理学,中南财经政法大学,青年基金项目,新政治经济学视域下企业社会责任行为研究,李四海,2015
1560,管理学,中南财经政法大学,青年基金项目,财政政策环境、企业投资行为与财务业绩,吕敏康,2015
1561,管理学,中南财经政法大学,青年基金项目,人因在订单拣选策略设计中的影响机制研究,陈方宇,2015
1562,管理学,中南财经政法大学,青年基金项目,谦逊领导在组织中有效性的跨层次研究：基于尊重的视角,刘文兴,2015
1563,管理学,中南财经政法大学,青年基金项目,后薪酬管制时代国企管理者隐性激励问题研究,赵纯祥,2015
1564,管理学,中南财经政法大学,青年基金项目,影子银行流动性风险传导机理与测度研究,黄洁莉,2015
1565,管理学,中山大学,青年基金项目,内部人亲属持股与交易行为的公司财务效应,张俊生,2015
1566,管理学,中山大学,青年基金项目,我是一个农民还是一个工人？从身份困惑视角探讨农民工为什么以及何时离职,秦昕,2015
1567,管理学,中央财经大学,青年基金项目,公共资源、风险承受度与社会信任,李新荣,2015
1568,管理学,中央财经大学,青年基金项目,会计信息可比性与企业财务决策：作用机理、表现形式及经济后果,江轩宇,2015
1569,管理学,中央民族大学,青年基金项目,东部城市少数民族流动人口服务与管理创新机制研究,孙婷,2015
1570,管理学,中央司法警官学院,青年基金项目,基于司法大数据的暴力犯罪模式分析及预测,高冠东,2015
1571,管理学,仲恺农业工程学院,青年基金项目,错误损失视角下的模糊多属性决策方法及其应用研究,黄灏然,2015
1572,管理学,重庆大学,青年基金项目,农民分化视角下的宅基地退出意愿与退出机制研究,龚宏龄,2015
1573,管理学,重庆大学,青年基金项目,我国建筑节能核心数据量化研究,蔡伟光,2015
1574,管理学,重庆理工大学,青年基金项目,低碳导控下闭环供应链的“多尺度”协同计划研究,景熠,2015
1575,政治学,广西民族大学,规划基金项目,后苏哈托时期的印尼民主化改革研究,杨晓强,2015
1576,政治学,合肥工业大学,规划基金项目,环境型邻避冲突治理的政府责任及其实现机制研究,张庆彩,2015
1577,政治学,黑龙江大学,规划基金项目,公共物品供给的公私合作模式研究,段绪柱,2015
1578,政治学,湖北工业大学,规划基金项目,政府购买公共服务中的社会组织活力激发研究,孙浩,2015
1579,政治学,南京大学,规划基金项目,我国经济发达地区权力腐败的类型学研究--基于长三角的数据分析,陈建,2015
1580,政治学,上海商学院,规划基金项目,社会组织信用制度建设研究,李红艳,2015
1581,政治学,云南大学,规划基金项目,当代东南亚的宗教与政治,李晨阳,2015
1582,政治学,中央财经大学,规划基金项目,跨域合作治理中的纵向政府关系嵌入及其影响因素：交易成本的视角,邢华,2015
1583,政治学,北京大学,青年基金项目,中国与周边国家之间的跨境水资源安全问题研究,李志斐,2015
1584,政治学,对外经济贸易大学,青年基金项目,政治文化视角下的中国群体性事件及其治理,余艳红,2015
1585,政治学,广东金融学院,青年基金项目,大数据与国家治理现代化研究,张春华,2015
1586,政治学,河南理工大学,青年基金项目,治理理论视角下我国食品安全治理的三维模型研究,孔娜娜,2015
1587,政治学,黑龙江大学,青年基金项目,公益事业单位法人治理结构的建构路径研究,高红,2015
1588,政治学,华中师范大学,青年基金项目,政府治理中的“试点制”研究,郑永君,2015
1589,政治学,华中师范大学,青年基金项目,集中连片特困地区儿童贫困及其治理机制研究——以湖北省内片区为例,牛宗岭,2015
1590,政治学,华中师范大学,青年基金项目,提升村级协商议事组织规范性与操作性的案例研究,李庆召,2015
1591,政治学,华中师范大学,青年基金项目,村委会下沉自然村的实践、问题及对策研究,史亚峰,2015
1592,政治学,华中师范大学,青年基金项目,让自治运转起来的“微自治”研究,白雪娇,2015
1593,政治学,昆明医科大学,青年基金项目,中国民族事务治理的体系转型与能力重构,王砚蒙,2015
1594,政治学,闽南师范大学,青年基金项目,中国特色协商民主程序化研究,王卫,2015
1595,政治学,南昌大学,青年基金项目,政治安全视野下的网络公共空间协同治理机制研究,罗亮,2015
1596,政治学,厦门大学,青年基金项目,国外公共政策理论前沿的跟踪研究,陈芳,2015
1597,政治学,山东大学,青年基金项目,休谟政治渐进思想研究,刘洋,2015
1598,政治学,上海金融学院,青年基金项目,天下、王、霸：先秦儒法的“世界秩序”理念及其当代启示,徐恺,2015
1599,政治学,天津师范大学,青年基金项目,21世纪台海问题中的美国因素研究：基于中美新型大国关系构建的视角,何达薷,2015
1600,政治学,新疆师范大学,青年基金项目,新疆城市族际空间分异及治理对策研究,黄毅,2015
1601,政治学,燕山大学,青年基金项目,生态问责制国际比较研究,司林波,2015
1602,政治学,云南师范大学,青年基金项目,境外非政府组织对西南边疆治理的挑战及其应对研究——以云南为例,姚德超,2015
1603,政治学,浙江工商大学,青年基金项目,社会自生能力与基层治理创新的因势利导机制的研究——以杭州市为例,杨文欢,2015
1604,政治学,浙江工业大学,青年基金项目,“微时代”网络话语权的生成、演化与治理研究,许琼,2015
1605,政治学,浙江海洋学院,青年基金项目,高校反腐败体制机制创新研究,张发平,2015
1606,政治学,郑州航空工业管理学院,青年基金项目,奥克肖特政治思想研究,周明军,2015
1607,政治学,中南财经政法大学,青年基金项目,新常态下我国县级政府财政能力综合评估研究,杨振杰,2015
1608,法学,北京大学,规划基金项目,刑事诉讼法实施问题与对策研究,陈永生,2015
1609,法学,北京师范大学,规划基金项目,中国涉外经济法律体系的重构,邢钢,2015
1610,法学,东华理工大学,规划基金项目,民主商谈原则在我国核能开发中的应用研究,朱志权,2015
1611,法学,东南大学,规划基金项目,刑法出罪机制问题研究——以刑事判决实证数据为基础,刘艳红,2015
1612,法学,复旦大学,规划基金项目,促进庭审功能充分实现的诉讼程序机制研究,段厚省,2015
1613,法学,广东财经大学,规划基金项目,住房反向抵押的法律问题研究,鲁晓明,2015
1614,法学,广东财经大学,规划基金项目,涉外民商事判决文书释法说理问题研究,马永梅,2015
1615,法学,广东技术师范学院,规划基金项目,集体建设用地使用权流转法律制度比较研究,黄俊辉,2015
1616,法学,广州大学,规划基金项目,我国P2P网贷平台非法集资风险的法律规制研究,阳建勋,2015
1617,法学,桂林电子科技大学,规划基金项目,大数据时代信息产业犯罪研究,蒋琼,2015
1618,法学,哈尔滨商业大学,规划基金项目,中国轻罪法律制度的建构,高勇,2015
1619,法学,河北师范大学,规划基金项目,当代中国法律接受问题研究,叶立周,2015
1620,法学,河南牧业经济学院,规划基金项目,世界知识产权组织版权限制与例外缔约动向研究,刘明江,2015
1621,法学,湖北工业大学,规划基金项目,地理标志部际联合认定与保护研究,杨爱葵,2015
1622,法学,华中农业大学,规划基金项目,我国耕地生态补偿制度法治化研究,张燕,2015
1623,法学,吉林大学,规划基金项目,公正裁判的形成机制研究,宋显忠,2015
1624,法学,江南大学,规划基金项目,食品安全的行政、社会监督协调保障机制研究,潘云华,2015
1625,法学,江西财经大学,规划基金项目,财产犯罪基本问题的案例梳理,徐光华,2015
1626,法学,南京师范大学,规划基金项目,美国女性主义法学方法论研究,孙文恺,2015
1627,法学,青岛大学,规划基金项目,日本刑事犯罪中老年受害者权益保障机制研究,朴成日,2015
1628,法学,山东科技大学,规划基金项目,犯罪本质“法益说”的修正及其实证研究,牛忠志,2015
1629,法学,上海大学,规划基金项目,法官心证形成机理研究——以民事诉讼为例,史长青,2015
1630,法学,四川大学,规划基金项目,民法典编撰视野下统一民事责任制度的建构,张家勇,2015
1631,法学,苏州大学,规划基金项目,劳动法的域外效力研究,孙国平,2015
1632,法学,西南政法大学,规划基金项目,我国司法判决书引用宪法规范的实证研究,林孝文,2015
1633,法学,西南政法大学,规划基金项目,民用核能生态安全保障法律制度研究,赵爽,2015
1634,法学,西南政法大学,规划基金项目,互联网金融监管的思维变革与制度创新,王怀勇,2015
1635,法学,新疆警察学院,规划基金项目,情境预防视野中新疆暴力恐怖犯罪治理研究,王春燕,2015
1636,法学,扬州大学,规划基金项目,权力结构视阈中的中国反腐监督法治建设研究,徐祖澜,2015
1637,法学,扬州大学,规划基金项目,市场失灵视阈下的格式条款法律规制研究：以市场与政府的作用范围为主线,马辉,2015
1638,法学,长春工业大学,规划基金项目,基本医疗保险欺诈法律规制研究,杨华,2015
1639,法学,浙江财经大学,规划基金项目,劳动管制现状与法治化实证研究,钱叶芳,2015
1640,法学,浙江工商大学,规划基金项目,职业资格许可的范围与条件研究,吕尚敏,2015
1641,法学,浙江工商大学,规划基金项目,重大行政决策终身责任追究制度研究,陈党,2015
1642,法学,浙江工商大学,规划基金项目,实体性正当程序研究,刘东亮,2015
1643,法学,浙江理工大学,规划基金项目,国家竞争政策视角下的行政性垄断规制路径之优化,叶高芬,2015
1644,法学,浙江理工大学,规划基金项目,法律不确定性视角下的反垄断法实施机制研究,刘进,2015
1645,法学,浙江师范大学,规划基金项目,中外投资条约争端解决机制平行程序研究,梁开银,2015
1646,法学,中国人民公安大学,规划基金项目,警察特殊职务行为的刑法分析,陈志军,2015
1647,法学,中国政法大学,规划基金项目,我国基层法律服务工作者队伍发展问题研究,陈宜,2015
1648,法学,中国政法大学,规划基金项目,网络犯罪电子数据证据适用规则研究,郭金霞,2015
1649,法学,中国政法大学,规划基金项目,环境税立法之环境税收入再循环机制研究,施正文,2015
1650,法学,安徽大学,青年基金项目,审判中心主义视域下刑事裁判权制约机制研究,刘少军,2015
1651,法学,安徽工业大学,青年基金项目,移动互联网版权保护中的利益平衡及其协同治理机制研究,朱卫华,2015
1652,法学,北方民族大学,青年基金项目,森林生态补偿法律制度研究——基于行政补偿的视角,施海智,2015
1653,法学,北京工商大学,青年基金项目,明清时期土地管业制度研究,邹亚莎,2015
1654,法学,北京联合大学,青年基金项目,"环境公共决策中""非组织公众""参与权保障机制研究",吴梅,2015
1655,法学,北京林业大学,青年基金项目,大数据时代刑事电子数据证据的收集与运用,庄乾龙,2015
1656,法学,北京外国语大学,青年基金项目,现代比较法方法论的危机与应对,李晓辉,2015
1657,法学,大连理工大学,青年基金项目,积极老龄化视角下我国城镇老年人就业法律问题研究,赵大千,2015
1658,法学,大连医科大学,青年基金项目,国际航运环境风险规制的法律应对与制度更新,杜萱,2015
1659,法学,大庆师范学院,青年基金项目,我国国家立法权配置优化研究,李店标,2015
1660,法学,东北财经大学,青年基金项目,制度创新视野下的地方社团立法试验机制研究,丁轶,2015
1661,法学,东北财经大学,青年基金项目,“身份权”视角下夫妻财产制的民法典化研究,李娜,2015
1662,法学,东北师范大学,青年基金项目,教师教育培养模式立法的国际比较与本土探索,王箭,2015
1663,法学,东华理工大学,青年基金项目,社区参与生态补偿法律制度研究,栗明,2015
1664,法学,东南大学,青年基金项目,解释性适用：国际人权法国内适用的新趋势研究,张雪莲,2015
1665,法学,复旦大学,青年基金项目,西方世界构型期的宗教司法体系——围绕“主教听审权”的研究,肖超,2015
1666,法学,广东金融学院,青年基金项目,金融消费者分级保护制度研究,陈学文,2015
1667,法学,广西师范大学,青年基金项目,我国地方法治评估的误区及对策研究,段海风,2015
1668,法学,贵州大学,青年基金项目,传统中医药知识专门权利立法问题研究,李一丁,2015
1669,法学,贵州师范大学,青年基金项目,孤儿作品版权利用规则研究,王晓君,2015
