序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
1286,管理学,吉林财经大学,规划基金项目,互联网金融信用风险预警研究,张红霞,2017
1287,管理学,济南大学,规划基金项目,基于多中心治理理论的邻避事件干预路径与制度分析,韩芳,2017
1288,管理学,暨南大学,规划基金项目,企业社会责任（CSI/CSR)权变响应行为研究,姜丽群,2017
1289,管理学,江苏大学,规划基金项目,网络社交媒体视阀下投资者情绪：生成机理、传染机制及股市危机预警研究,徐小阳,2017
1290,管理学,江苏大学,规划基金项目,企业创新生态系统多阶段健康度评价及治理策略研究,顾桂芳,2017
1291,管理学,江西财经大学,规划基金项目,强制分类背景下的城乡生活垃圾收运物流网络建模与优化,王雪峰,2017
1292,管理学,金陵科技学院,规划基金项目,基于互联网的医疗服务模式创新研究,刘剑,2017
1293,管理学,鲁东大学,规划基金项目,创新网络中专用性投资对创新绩效影响机理研究,吴爱华,2017
1294,管理学,闽江学院,规划基金项目,跨境电子商务供应链弹性能力的优化组合策略研究,贾甫,2017
1295,管理学,南昌航空大学,规划基金项目,技术非现金拍卖、合同设计与实施机制,石岩,2017
1296,管理学,南京财经大学,规划基金项目,内部审计外包的经济后果研究,JeffreyPittman,2017
1297,管理学,南京财经大学,规划基金项目,服务创新驱动下我国旅游业服务质量综合测评、提升路径及政府监管研究,徐文燕,2017
1298,管理学,南京大学,规划基金项目,创业者信念结构对新创企业风险承担的影响机理：信息处理过程视角的研究,汪丽,2017
1299,管理学,南京理工大学,规划基金项目,数据驱动环境下的突发疫情应急物资在线智能调度建模与优化研究,刘明,2017
1300,管理学,南京理工大学,规划基金项目,基于MBD的数字化设计协同平台的复杂产品服务配置决策研究,江文奇,2017
1301,管理学,南通大学,规划基金项目,生产性服务业与制造业协同集聚的形成机理及空间效应研究：以长三角城市群为例,陈晓峰,2017
1302,管理学,内蒙古财经大学,规划基金项目,“一带一路”视阈下中蒙俄高等教育合作研究——以内蒙古高校为例,高金祥,2017
1303,管理学,青岛大学,规划基金项目,基于生态供应链网络的碳资产管理策略研究,张桂涛,2017
1304,管理学,三峡大学,规划基金项目,基于心理画像的电子商务实时在线客服质量评价与激励研究,柳福祥,2017
1305,管理学,山东财经大学,规划基金项目,基于Q阶序对模糊集的多准则决策方法及应用研究,刘政敏,2017
1306,管理学,山东财经大学,规划基金项目,创新药物研发的知识产出富集机制与国家药物创新驱动研究,葛锐,2017
1307,管理学,山东财经大学,规划基金项目,新创企业多层面社会资本对企业成长的协同影响机理及影响效能的动态变化研究,庄玉梅,2017
1308,管理学,山东大学,规划基金项目,利益相关者视角下的可持续人力资源管理研究,唐贵瑶,2017
1309,管理学,山东大学,规划基金项目,人才资源、独立董事选聘与治理效果研究,周军,2017
1310,管理学,山东大学,规划基金项目,中国情境下创业型领导对新创企业商业模式创新的影响研究,蔡地,2017
1311,管理学,山东工商学院,规划基金项目,供应链网络嵌入、跨组织即兴和新产品开发绩效：基于科技型企业的实证,阮国祥,2017
1312,管理学,山东工商学院,规划基金项目,新型农村社区建设中公共产品供给侧改革研究,耿殿明,2017
1313,管理学,山东师范大学,规划基金项目,多主体协同视角下区域产品质量监管机制研究,朱立龙,2017
1314,管理学,山东政法学院,规划基金项目,流动人口家庭化迁移与城市融入动态演进研究,孙战文,2017
1315,管理学,山西财经大学,规划基金项目,中国情境下企业绿色创新驱动机制及转型升级路径研究,曹翠珍,2017
1316,管理学,山西财经大学,规划基金项目,投资者与创始股东控制权争夺的冲突来源与演化机制研究——基于“团队断裂带”理论视角,袁春生,2017
1317,管理学,山西财经大学,规划基金项目,基于企业品牌权益视角的多渠道零售整合服务研究,齐永智,2017
1318,管理学,上海财经大学,规划基金项目,电子商务环境下短期信誉的效应、机理及其机制设计,黄海量,2017
1319,管理学,上海对外经贸大学,规划基金项目,复杂国际形势下的“一带一路”投资贸易国别风险评估与保险应对研究,翁小丹,2017
1320,管理学,上海工程技术大学,规划基金项目,基于超网络的突发事件谣言传播机理及干预策略研究,杨湘浩,2017
1321,管理学,上海理工大学,规划基金项目,基于团队生命周期的TMT认知演化对决策绩效的影响研究,葛玉辉,2017
1322,管理学,上海立信会计金融学院,规划基金项目,双重网络嵌入优势改善返乡农民创业融资环境的作用机制研究,杨玉红,2017
1323,管理学,上海立信会计金融学院,规划基金项目,合作博弈视角下共享经济模式的收益分配策略研究,王凤,2017
1324,管理学,上海立信会计金融学院,规划基金项目,中国企业国际网络构建影响因素、构建机制与国际化绩效,谭云清,2017
1325,管理学,上海师范大学,规划基金项目,基于网络动态演化的新兴产业集群企业双元创新平衡机制研究,宋波,2017
1326,管理学,上海外国语大学,规划基金项目,开心的纠结：双重价值在线商品选择过载效应及其神经机制研究,王风华,2017
1327,管理学,沈阳航空航天大学,规划基金项目,服务搭便车的混合渠道供应链定价与协调策略研究,赵礼强,2017
1328,管理学,四川大学,规划基金项目,节事吸引力感知维度及其影响研究,黄鹂,2017
1329,管理学,四川大学,规划基金项目,基于患者就医导引认知行为的医疗导医服务体系研究,李跃宇,2017
1330,管理学,四川大学,规划基金项目,低碳政策下建筑废弃物减量化系统的协同管理与创新研究,彭盈,2017
1331,管理学,四川农业大学,规划基金项目,农村闲置房产资源市场化的动力、机制与路径,尹奇,2017
1332,管理学,苏州大学,规划基金项目,高管从军经历与股价崩盘风险：理论机理与实证研究,权小锋,2017
1333,管理学,太原师范学院,规划基金项目,基于负责任创新理论的煤炭清洁利用规制政策研究,郭丕斌,2017
1334,管理学,天津城建大学,规划基金项目,环境治理公私合作共生网络形成机理及管控机制,任志涛,2017
1335,管理学,天津理工大学,规划基金项目,基于积极印象管理动机的员工创新行为产生机制研究,赵斌,2017
1336,管理学,同济大学,规划基金项目,众包模式下发包方及平台的信誉对威客参与行为的影响：基于威客创新性的调节效应研究,梁晓蓓,2017
1337,管理学,铜仁学院,规划基金项目,区域公共事务的合约设计及治理研究,王友云,2017
1338,管理学,武汉大学,规划基金项目,父母干涉对大学生职业选择的影响：基于社会影响视角的纵向追踪研究,刘艳,2017
1339,管理学,武汉大学,规划基金项目,我国专业化众创空间及其全链条创新创业孵化体系研究,卫武,2017
1340,管理学,武汉大学,规划基金项目,工资扭曲、种群密度与企业成长：基于企业生命周期的动态分析,赵奇伟,2017
1341,管理学,武汉大学,规划基金项目,中国制造企业的供应链管理、创新能力与其国际竞争力的关系研究,刘学元,2017
1342,管理学,武汉纺织大学,规划基金项目,传统零售商线上营销策略对购买意愿的影响机制研究:基于同质化和原型化的视角,吴锦峰,2017
1343,管理学,武汉科技大学,规划基金项目,企业社会责任对产品伤害危机后品牌信任修复的作用机制研究,李四兰,2017
1344,管理学,武汉科技大学,规划基金项目,基于顾客感激的我国服务企业关系营销理论与实践研究,陈国平,2017
1345,管理学,武汉理工大学,规划基金项目,重大灾难事件驱动企业安全行为治理的适应性规制重构机制研究,庄越,2017
1346,管理学,西安建筑科技大学,规划基金项目,西部地区特色小城镇文化竞争力综合测评与提升路径研究,金青梅,2017
1347,管理学,西南交通大学,规划基金项目,基于碳无形资产的企业低碳竞争力动态演化建模与仿真,范莉莉,2017
1348,管理学,西南石油大学,规划基金项目,基于决策者偏好视角的中智数多属性决策方法研究,徐东胜,2017
1349,管理学,西南政法大学,规划基金项目,儒家传统、隐性规则与企业非伦理行为：基于非正式制度视角的理论与实证研究,淦未宇,2017
1350,管理学,厦门大学,规划基金项目,社会-生态耦合视角下生态系统服务付费的机制设计与有效性评估：基于福建的探索性研究,蔡晶晶,2017
1351,管理学,厦门理工学院,规划基金项目,游戏化对在线冲动购买行为的影响研究,吴小梅,2017
1352,管理学,新疆农业大学,规划基金项目,丝绸之路经济带战略下新疆区域创新系统再造研究,吴正平,2017
1353,管理学,新乡医学院,规划基金项目,服务型领导与员工建言：作用机制与干预对策的实证研究,孟勇,2017
1354,管理学,烟台大学,规划基金项目,基于供应中断的供应链协调机制研究,李新军,2017
1355,管理学,浙江财经大学,规划基金项目,海外研发影响企业创新绩效的机理及实证研究,唐春晖,2017
1356,管理学,浙江大学,规划基金项目,高频视角下人民币汇率模型的设定检验及其在已实现偏度估计中的应用,肖炜麟,2017
1357,管理学,浙江大学城市学院,规划基金项目,企业衍生、创业网络和创业行为：基于集群视角的研究,郑健壮,2017
1358,管理学,浙江大学宁波理工学院,规划基金项目,公益组织社会价值创造：内涵界定、绩效评价与驱动策略,刘艳彬,2017
1359,管理学,浙江工商大学,规划基金项目,中国高端装备制造业价值链跃迁路径与制度环境优化研究：多重嵌入视角,胡峰,2017
1360,管理学,浙江工商大学,规划基金项目,大数据环境下供应链金融风险传播与控制研究,傅培华,2017
1361,管理学,浙江工商大学,规划基金项目,协同创新深度的影响机制与对策研究——以高技术产业为例,俞立平,2017
1362,管理学,浙江工商大学,规划基金项目,行业特征对金融加速效应的影响：基于行业企业债务融资的分析与检验,马文超,2017
1363,管理学,浙江机电职业技术学院,规划基金项目,“大城小镇”协同发展影响因素与路径实证研究--以浙江特色小镇建设为例,朱伯伦,2017
1364,管理学,浙江理工大学,规划基金项目,基于多维技术搜寻的企业自主创新能力升级路径研究,郭爱芳,2017
1365,管理学,浙江农林大学暨阳学院,规划基金项目,团队成员心智模式异质性及对工作创新行为的影响与干预策略研究,曹振杰,2017
1366,管理学,浙江师范大学,规划基金项目,基于交易成本理论和社会交换理论整合视角的产学研合作治理结构与创新绩效研究,黄劲松,2017
1367,管理学,浙江师范大学,规划基金项目,公共文化服务精准化研究,林敏娟,2017
1368,管理学,郑州大学,规划基金项目,环境规制下企业环保投资战略选择及其经济后果研究,陈琪,2017
1369,管理学,中国海洋大学,规划基金项目,尺度重组视阈下城市群跨政区空间治理体系重构研究,马学广,2017
1370,管理学,中国海洋大学,规划基金项目,移动互联背景下微电影商业模式创新的路径与策略研究,张立波,2017
1371,管理学,中国矿业大学,规划基金项目,基于儒家自省理念的中层管理者创造力实现机理研究,王智宁,2017
1372,管理学,中国矿业大学,规划基金项目,制造业企业与互联网融合发展的水平测度、影响因素和提升路径研究,吉峰,2017
1373,管理学,中国农业大学,规划基金项目,地下水超采区耕地资源休养生息政策绩效评估及改进策略,孔祥斌,2017
1374,管理学,中国人民大学,规划基金项目,跨国企业在海外新兴市场反向创新研究,邓子梁,2017
1375,管理学,中国政法大学,规划基金项目,数字业务战略与组织结构的匹配及其对企业绩效的影响,朱晓武,2017
1376,管理学,中南财经政法大学,规划基金项目,互联网时代的员工自我发展管理：基于工作旺盛感的形成及作用路径,赵慧娟,2017
1377,管理学,中央财经大学,规划基金项目,连续并购型企业的并购绩效持续性及其固定效应研究,翟进步,2017
1378,管理学,中原工学院,规划基金项目,跨流域调水工程水源区生态农业与生态旅游业耦合系统形成机理、运行机制及演化轨迹研究,朱九龙,2017
1379,管理学,安徽财经大学,青年基金项目,个体资源支配规则偏好对合作均衡的影响机理研究,夏茂森,2017
1380,管理学,安徽工程大学,青年基金项目,社会化营销情景下顾客回避行为表征、机理及企业应对策略研究,李小东,2017
1381,管理学,安徽机电职业技术学院,青年基金项目,新情景下中国企业海外并购合法性获取战略研究,李新剑,2017
1382,管理学,北方民族大学,青年基金项目,考虑节点企业资金约束的供应链融资决策与策略选择研究,王波,2017
1383,管理学,北京第二外国语学院,青年基金项目,异质信念、剩余收益与权益估值,牛伟宁,2017
1384,管理学,北京工业大学,青年基金项目,中国企业员工的工作意义感：内涵、影响因素及影响效果,宋萌,2017
1385,管理学,北京科技大学,青年基金项目,紧凑型生产模式下混合流程工业的订单承诺模型及影响因素分析,王柏琳,2017
1386,管理学,北京科技大学,青年基金项目,制度约束对高耗能产业绿色转型作用机理研究：以钢铁产业为例,王晓岭,2017
1387,管理学,北京科技大学,青年基金项目,开放式创新环境下网络嵌入性对研发型科技中介服务影响机理的实证研究,林敏,2017
1388,管理学,北京联合大学,青年基金项目,制造业企业金融资产投资的影响因素及经济后果研究,索玲玲,2017
1389,管理学,北京物资学院,青年基金项目,模糊信息下的供应链协作收益分配策略研究,于晓辉,2017
1390,管理学,北京物资学院,青年基金项目,电商零售企业顾客赢回机制研究,李敬强,2017
1391,管理学,北京信息科技大学,青年基金项目,企业协同研发环境中的多主体知识转移过程控制方法研究,李湧范,2017
1392,管理学,北京信息科技大学,青年基金项目,内隐创业型领导对本土创业企业员工和团队追随力的跨层次作用机制研究,倪渊,2017
1393,管理学,常州大学,青年基金项目,共享经济下灵活雇佣及社会保障研究,徐兴强,2017
1394,管理学,常州工学院,青年基金项目,城市休闲化的演变特征及协调发展机制研究,刘松,2017
1395,管理学,常州工学院,青年基金项目,中国企业海外投资区位决策研究：基于异质性理论的视角,金中坤,2017
1396,管理学,重庆工商大学,青年基金项目,多源数据驱动的流域水质预测预警与防控策略研究,白云,2017
1397,管理学,重庆工商大学,青年基金项目,考虑客户需求偏好的企业产品配置服务响应机制研究,杨涛,2017
1398,管理学,重庆理工大学,青年基金项目,动态环境下新创企业双元营销能力研究：形成、效用机制与培育路径,李巍,2017
1399,管理学,重庆邮电大学,青年基金项目,城市复杂公共空间运营阶段风险压力及韧性响应对策研究,许慧,2017
1400,管理学,大连大学,青年基金项目,工作-家庭平衡对高校教师创新绩效的影响机制研究,林波,2017
1401,管理学,大连工业大学,青年基金项目,专利计量视角下我国电动汽车产业技术标准形成机理、路径及对策研究,王博,2017
1402,管理学,大连理工大学,青年基金项目,员工泄露隐私信息意向的心理归因与情境预防研究,李瀛,2017
1403,管理学,大连理工大学,青年基金项目,突发事件网络舆情动态监测的微博热度模型与预警策略研究,陈雪龙,2017
1404,管理学,东北财经大学,青年基金项目,员工对企业社会化媒体的使用行为及其与员工社会资本获取的关系研究,苗蕊,2017
1405,管理学,东北大学,青年基金项目,公平视角下基于价格歧视的主题公园景区收费策略：实证分析与模型研究,王晓欢,2017
1406,管理学,东北大学,青年基金项目,虚拟游戏化应急培训系统人机交互过载理论与实证研究,李曼宁,2017
1407,管理学,东北大学,青年基金项目,基于简捷启发评价算法的创新力感知指数研究,李伟伟,2017
1408,管理学,东莞理工学院,青年基金项目,动态共同配送模式下电商物流服务供应链协同与运作优化研究,钟耀广,2017
1409,管理学,东华理工大学,青年基金项目,基于公众利益的垃圾处理PPP项目绩效指标体系研究,张维,2017
1410,管理学,对外经济贸易大学,青年基金项目,我国专利制度变革对企业创新绩效的影响,何文龙,2017
1411,管理学,福建江夏学院,青年基金项目,信息不对称条件下多属性双边匹配决策方法研究,张美璟,2017
1412,管理学,福建农林大学,青年基金项目,基于质量波动的供应链质量异常行为预警研究,仲建兰,2017
1413,管理学,福州大学,青年基金项目,供应链视角下产品生态设计决策优化与协调研究,阳成虎,2017
1414,管理学,福州大学,青年基金项目,转型升级背景下的家族企业创新行为研究,吴炳德,2017
1415,管理学,广东财经大学,青年基金项目,“应有之情”与“真有之情”：家长式人力资源管理影响员工行为与消极认知的整合模型,吴坤津,2017
1416,管理学,广东财经大学,青年基金项目,在线大规模定制模式下生产商主导的多层级供应链结构及协调策略研究,胡盛强,2017
1417,管理学,广东财经大学,青年基金项目,风险投资与高科技企业技术创新三阶段关系研究,张春香,2017
1418,管理学,广东金融学院,青年基金项目,制度压力下金融业战略群组反应与创新效率研究,刘艳,2017
1419,管理学,广东金融学院,青年基金项目,资源堆积与创造性盘活:资源拼凑在公司创业情境的建模与实证检验,赵兴庐,2017
1420,管理学,广东金融学院,青年基金项目,绿色信贷政策、企业债务融资与环境治理效果研究,舒利敏,2017
1421,管理学,广东金融学院,青年基金项目,失信联合惩戒机制研究——基于供给侧结构性改革视角,刘洪波,2017
1422,管理学,广东轻工职业技术学院,青年基金项目,权力与领导者自利行为的认知神经机制研究————基于人格特质的视角,杨红玲,2017
1423,管理学,广西民族大学,青年基金项目,中越边境特色城镇化建设的政策协调机制研究,冯贵霞,2017
1424,管理学,贵州大学,青年基金项目,政府绩效信息透明度的影响因素与提升机制研究,张红春,2017
1425,管理学,哈尔滨工程大学,青年基金项目,基于复杂网络视角的碳金融发展与突破式低碳技术创新互动效应研究,孙立梅,2017
1426,管理学,哈尔滨工业大学,青年基金项目,共享经济下消费者对第三方出行平台的信任机理研究,邵真,2017
1427,管理学,哈尔滨理工大学,青年基金项目,区域科技金融网络演化机理、绩效测度与政策调控,徐玉莲,2017
1428,管理学,海南大学,青年基金项目,供应风险信息非对称下装配商的订购与定价博弈模型,吉清凯,2017
1429,管理学,杭州电子科技大学,青年基金项目,动态事件驱动的单元制造系统资源智慧管理与绩效优化,柳春锋,2017
1430,管理学,杭州电子科技大学,青年基金项目,创新合作伙伴双边异质性对协同创新绩效的影响：组织搜索与社会交换的观点,张慧,2017
1431,管理学,合肥工业大学,青年基金项目,基于社交媒体的雇主品牌共创机理研究,代宝,2017
1432,管理学,河海大学,青年基金项目,在线评论系统组件及其信息偏见化、差异化和二元特征对消费者感知信念影响研究,贾琼,2017
1433,管理学,河海大学,青年基金项目,不同规模城市农业转移人口市民化成本差异研究,秦贤宏,2017
1434,管理学,河海大学,青年基金项目,面向产品服务系统的渠道关系控制机制选择及其对绩效的影响研究,张钰,2017
1435,管理学,河海大学,青年基金项目,江苏省农村宅基地退出模式的绩效评估与优化选择研究,赵姚阳,2017
1436,管理学,河海大学,青年基金项目,高维数据下产品小批量生产的质量控制研究,韦庆明,2017
1437,管理学,河南农业大学,青年基金项目,物理-社会技术共演化视角的创业生态系统理论模式及其运行机制研究,沙德春,2017
1438,管理学,菏泽学院,青年基金项目,模糊环境下基于行为因素的绿色供应链最优决策及其实验研究,桑圣举,2017
1439,管理学,衡阳师范学院,青年基金项目,重点生态功能区贫困县扶贫开发成效及响应机制研究-以湘西州为例,张家其,2017
1440,管理学,湖北大学,青年基金项目,面向企业技术创新的研发费用税前加计扣除政策驱动机制与优化研究,陈金勇,2017
1441,管理学,湖北工业大学,青年基金项目,面向“双创”的科技保险险种创新研究,赵湜,2017
1442,管理学,湖北科技学院,青年基金项目,都市圈视角下创新要素集聚的演化机理与空间效应研究,许泱,2017
1443,管理学,湖北文理学院,青年基金项目,基于行为运筹的生鲜电商订单履行集成优化研究,刘静,2017
1444,管理学,湖南大学,青年基金项目,"中国元素产品的""形""与""神""对消费者态度的影响",彭璐珞,2017
1445,管理学,湖南农业大学,青年基金项目,农地流转减贫：效应评估与作用机理研究,夏玉莲,2017
1446,管理学,华北理工大学,青年基金项目,创新型国家建设中的知识权力和创新网络研究,杜宏巍,2017
1447,管理学,华东交通大学,青年基金项目,媒体关注与内部控制的公司治理效应研究：治理机制及其经济后果,许晓芳,2017
1448,管理学,华南理工大学,青年基金项目,时变环境下我国股指期货高频波动率的特征、预测和评价研究,罗嘉雯,2017
1449,管理学,华南理工大学,青年基金项目,政府购买公共服务中的知识共享及其治理研究,叶托,2017
1450,管理学,华南理工大学,青年基金项目,中国海外上市企业外来者劣势研究,何爱,2017
1451,管理学,华南理工大学,青年基金项目,基于稀疏化在线学习算法的投资组合策略研究,高丽,2017
1452,管理学,华南农业大学,青年基金项目,“底线民生”保障财政支出绩效评价研究—基于人大主导第三方评价探索,段静,2017
1453,管理学,华侨大学,青年基金项目,“中国制造2025”框架下企业制造范式转型与运作路径研究,裴学亮,2017
1454,管理学,华中农业大学,青年基金项目,基于微观个体动态决策的创新产品扩散模型与应用研究,王清,2017
1455,管理学,华中农业大学,青年基金项目,服务互动方式对顾客体验价值的影响机制研究：社会比较理论的视角,涂铭,2017
1456,管理学,华中师范大学,青年基金项目,基于乘客与司机行为的网约车供需协同演化研究及应用,王光超,2017
1457,管理学,淮北师范大学,青年基金项目,重大灾害冲击视角下保险公司的最优决策研究,张节松,2017
1458,管理学,吉林大学,青年基金项目,考虑消费者参照点效应和学习行为的产品定价决策研究,张国权,2017
1459,管理学,吉林大学,青年基金项目,基于WSR系统方法论的组织内部多层次知识链整合模式研究,田硕,2017
1460,管理学,吉林大学,青年基金项目,双元创新的互动作用机理及动态耦合模型研究：基于技术轨道演变的视角,张越,2017
1461,管理学,江汉大学,青年基金项目,国家大学科技园创新脆弱性形成机理、效能测度及优化调控,李荣,2017
1462,管理学,江南大学,青年基金项目,基于体力活动的食品能量信息对消费者决策的影响研究,王晗蔚,2017
1463,管理学,江苏大学,青年基金项目,工作-家庭边界的双主体互动效应及其管理对策研究,王三银,2017
1464,管理学,江苏大学,青年基金项目,互联网时代平台型组织高绩效人力资源系统的结构及作用机制：基于社会情感财富理论视角,白光林,2017
1465,管理学,江西财经大学,青年基金项目,工业4.0环境下制造企业创新生态系统研究：共创价值视角,胡京波,2017
1466,管理学,江西财经大学,青年基金项目,行为主体视角下我国耕地资源休养的微观机制、模式选择与规则改进研究,吕添贵,2017
1467,管理学,金陵科技学院,青年基金项目,工作重塑的影响因素及其对工作绩效提升机制研究—基于新生代工作动机变化,曹莉娜,2017
1468,管理学,兰州大学,青年基金项目,过程投入视角下批判性思维和创造性思维对根本性创新行为的影响机制研究,屠兴勇,2017
1469,管理学,临沂大学,青年基金项目,研发团队创造力提升的跨层次及动态演化研究：心理资本视角,徐振亭,2017
1470,管理学,南京财经大学,青年基金项目,网络视角下基于计算实验方法的银企风险预警模型及控制策略研究,隋新,2017
1471,管理学,南京财经大学,青年基金项目,雇佣关系模式视角下企业家特征对人力资源管理创新的影响机制研究,李召敏,2017
1472,管理学,南京财经大学,青年基金项目,中国农村社会分层与代际收入流动性研究,陈杰,2017
1473,管理学,南京工业大学,青年基金项目,顾客参与对新产品价值共创的影响：众包模式下的实证研究,姚山季,2017
1474,管理学,南京工业大学,青年基金项目,“互联网+”驱动下的线上供应链金融准入机制与协同决策研究,马树建,2017
1475,管理学,南京航空航天大学,青年基金项目,港口管理中储位分配与路径规划的协同优化研究,蒋昕嘉,2017
1476,管理学,南京航空航天大学,青年基金项目,节能减排导向下工业企业生产资源配置与调度研究,虞先玉,2017
1477,管理学,南京理工大学,青年基金项目,知识型员工的离职后行为及其影响因素研究,吴杲,2017
1478,管理学,南京理工大学,青年基金项目,基于大数据的航天产品装配服务执行决策方法研究,童一飞,2017
1479,管理学,南京林业大学,青年基金项目,多工序制造系统质量控制与机会维护策略联合经济性设计,李亚平,2017
1480,管理学,南京农业大学,青年基金项目,农业供给侧改革下生鲜农产品B2C直销的采摘与配送联合优化研究,江亿平,2017
1481,管理学,南京审计大学,青年基金项目,社会资本参与养老服务供给机制研究,蔡霞,2017
1482,管理学,南京审计大学,青年基金项目,领导反馈对员工创造力的影响机制：社会认知理论视角的实证研究,顾远东,2017
1483,管理学,南京信息工程大学,青年基金项目,海量信息环境下在线评论的效用优化机制研究,魏娟,2017
1484,管理学,南京信息工程大学,青年基金项目,基于非线性灰色多变量预测建模方法的企业生态创新发展趋势研究,熊萍萍,2017
1485,管理学,南京邮电大学,青年基金项目,面向高质量过程的控制图设计问题研究--基于链长中位数视角,胡雪龙,2017
1486,管理学,南京邮电大学,青年基金项目,跨区域产业空间布局优化与技术创新能力扩散的同步性研究,束慧,2017
1487,管理学,南开大学,青年基金项目,供应链视角下考虑网络效应的技术授权与产品定位策略研究,王玮,2017
1488,管理学,南开大学,青年基金项目,公共风险警示信息的视觉传递策略研究,李义娜,2017
1489,管理学,南开大学,青年基金项目,基于选择域模型的旅游目的地决策动态研究,李春晓,2017
1490,管理学,南阳理工学院,青年基金项目,交易方式选择的微观动因及效应分析——基于新三板挂牌企业的经验证据,李金甜,2017
1491,管理学,内蒙古大学,青年基金项目,农牧交错区农村居民点空间布局优化研究——以呼和浩特市武川县为例,邹亚锋,2017
1492,管理学,内蒙古大学,青年基金项目,政府主导农地流转的政策效应研究——基于内蒙古自治区的调研,张宇,2017
1493,管理学,齐齐哈尔大学,青年基金项目,中国情境下管理者自恋对公司业绩表现的影响机制：中介与调节效应研究,乔朋华,2017
1494,管理学,青岛大学,青年基金项目,基于参考价格效应的再制造闭环供应链动态定价策略,孙浩,2017
1495,管理学,青岛科技大学,青年基金项目,国家治理能力现代化背景下地方政府社会治理有效性研究,姜铭,2017
1496,管理学,青岛理工大学,青年基金项目,“互联网+”时代基于众包的中国企业商业模式优化及竞争力提升研究,丁志慧,2017
1497,管理学,清华大学,青年基金项目,基于情景模拟的基层应急指挥中心态势研判行为研究,吕孝礼,2017
1498,管理学,清华大学,青年基金项目,公共服务精准供给视角下居民获得感影响因素的实证研究,王洪川,2017
1499,管理学,清华大学,青年基金项目,重大决策社会稳定风险的大数据舆情评估研究,谢起慧,2017
1500,管理学,曲阜师范大学,青年基金项目,低碳经济视角下生鲜品的鲁棒运营策略研究,柏庆国,2017
1501,管理学,泉州师范学院,青年基金项目,基于“互联网+”的互联网企业跨界成长机理研究,余鲲鹏,2017
1502,管理学,山东财经大学,青年基金项目,政策执行压力波动下基层行动者的行为应对机制和治理对策研究,丁宁宁,2017
1503,管理学,山东财经大学,青年基金项目,基于网络情境的小微文化企业融资征信体系构建与策略研究,韩倩倩,2017
1504,管理学,山东财经大学,青年基金项目,考虑决策者行为的随机多指标应急决策研究,梁霞,2017
1505,管理学,山东财经大学,青年基金项目,创业心智对机会识别的影响过程及其效能机制：基于元认知的纵向研究,杨静,2017
1506,管理学,山东财经大学,青年基金项目,董事网络镶嵌下的企业创新研究：理论与实证,王营,2017
1507,管理学,山东大学,青年基金项目,电商企业如何消除负面口碑引起的消费者不信任：基于稳定归因和可控性归因视角,赵海川,2017
1508,管理学,山东大学,青年基金项目,集团网络结构特征与子公司自主性关系研究,魏文忠,2017
1509,管理学,山东工商学院,青年基金项目,储能技术辨识与产业发展对策研究,刘娜,2017
1510,管理学,山东工商学院,青年基金项目,动态环境下资源受限项目的随机调度优化研究,谢芳,2017
1511,管理学,山东工商学院,青年基金项目,进退两难？子公司主导行为对其自主权的影响,王宁,2017
1512,管理学,山东工商学院,青年基金项目,生产与配送集成的重调度建模和优化方法研究,朱洪利,2017
1513,管理学,山东科技大学,青年基金项目,考虑组织期望差异的异质机构投资者治理行为机理及管理策略研究,王垒,2017
1514,管理学,山西财经大学,青年基金项目,基于不同预期条件的双边平台最优价格博弈时序研究,邹佳,2017
1515,管理学,山西财经大学,青年基金项目,中国组织情境下谦逊型领导行为的诱因与结果：一项跨层次追踪研究,张征,2017
1516,管理学,山西大学,青年基金项目,政治关联网络破损的企业风险识别及治理对策研究,史金凤,2017
1517,管理学,山西大学,青年基金项目,网络嵌入视角下复杂系统技术标准形成机制研究,宋志红,2017
1518,管理学,山西大学,青年基金项目,可占有性战略、技术柔性与主导设计形成：理论模型与实证研究,李冬梅,2017
1519,管理学,陕西师范大学,青年基金项目,公共决策咨询中的科学家责任问题及其治理研究,杨辉,2017
1520,管理学,汕头大学,青年基金项目,转型社会背景下消费者世界大同主义研究：成因、表现与后果,郭功星,2017
1521,管理学,上海财经大学,青年基金项目,应急管理组织间协作问题研究：运行机制、影响因素与优化策略,唐桂娟,2017
1522,管理学,上海大学,青年基金项目,商品质量准入机制下电商平台经营模式策略研究,牟立峰,2017
1523,管理学,上海大学,青年基金项目,高尚职业如何被低俗化：负面个案对职业污名的影响机制研究,厉杰,2017
1524,管理学,上海大学,青年基金项目,新能源汽车产业创新政策评估与优化：基于关键利益相关者的实证研究,卢超,2017
1525,管理学,上海大学,青年基金项目,面向预制构件供应链云平台的信息集成与需求预测研究,杜娟,2017
1526,管理学,上海对外经贸大学,青年基金项目,爱屋及乌还是排他性？基于情感依恋的文创品牌延伸的影响机理研究,吴志艳,2017
1527,管理学,上海工程技术大学,青年基金项目,大数据背景下供应链金融产业脆性削减机制与应急契约协调,王博,2017
1528,管理学,上海工程技术大学,青年基金项目,价值网视角下我国制造业区域差异与升级路径研究,周敏,2017
1529,管理学,上海海事大学,青年基金项目,后发情境下中国复杂产品系统制造企业颠覆性创新路径研究,刘振锋,2017
1530,管理学,上海海事大学,青年基金项目,团队层面的高参与工作系统对员工及团队创造力的跨层次影响与涌现机理研究,宋文豪,2017
