序号,学科门类,学校名称,项目类别,项目名称,申请人,年份
977,管理学,湖北工程学院,青年基金项目,农业天气风险管理的金融创新路径研究——基于湖北省78个县市的实证分析,曾小艳,2016
978,管理学,湖北工程学院,青年基金项目,创业进入与退出策略选择及影响机理：基于新创科技型小微企业的研究,张承龙,2016
979,管理学,湖北工业大学,青年基金项目,低碳约束下供应链联合补货与协同配送集成优化问题研究,瞿慧,2016
980,管理学,湖北经济学院,青年基金项目,面向消费者“新鲜接受度”的生鲜电商库存匹配与补货策略研究,周程,2016
981,管理学,湖北经济学院,青年基金项目,基于移动社交媒体的优惠券分享行为及激励机制研究,刘芬,2016
982,管理学,湖南工业大学,青年基金项目,基于连带责任的供应商集群内机会主义行为治理研究：萨林斯的互惠理论视角,胡琴芳,2016
983,管理学,湖南师范大学,青年基金项目,新常态下制造企业服务转型的驱动机制和影响效果研究,陈漫,2016
984,管理学,华北水利水电大学,青年基金项目,绿色供应链系统环境成本分摊与收益共享的博弈策略研究,卢亚丽,2016
985,管理学,华东理工大学,青年基金项目,中国城市群协同度测算及协同发展障碍的实证研究,李文静,2016
986,管理学,华东理工大学,青年基金项目,媒体在新股发行审核中的角色发凡,熊艳,2016
987,管理学,华东师范大学,青年基金项目,“互联网+”背景下公共服务智慧化供给的形成与耦合机制研究,王法硕,2016
988,管理学,华南理工大学,青年基金项目,移动社会化网络社交疲劳的影响因素及其理论机制研究,王创,2016
989,管理学,华南理工大学,青年基金项目,中国企业管理创新的决策与实施过程机制研究,余传鹏,2016
990,管理学,华南农业大学,青年基金项目,品牌关系违背视角下游客情感依恋响应机理及调控研究,骆泽顺,2016
991,管理学,华南师范大学,青年基金项目,金钱概念对人际交互的影响研究：效用性视角,滕飞,2016
992,管理学,华南师范大学,青年基金项目,知识型人才流动与城市吸引力研究：一个生活机遇的视角,马凌,2016
993,管理学,华侨大学,青年基金项目,CEO情境感知对企业成长战略决策的影响机制研究,吴东儒,2016
994,管理学,华中科技大学,青年基金项目,外部质量线索对消费者有机食品购买行为的影响机制,吴翔,2016
995,管理学,华中农业大学,青年基金项目,总体碳平衡导向下区域差别化土地利用调控及农户低碳行为激励机制研究--以湖北省为例,单玉红,2016
996,管理学,华中农业大学,青年基金项目,互联网情境下企业负面宣传应对策略研究：基于幽默沟通的视角,余樱,2016
997,管理学,华中农业大学,青年基金项目,行为整合视角下项目经理异质性影响审计质量内在机理研究,吴伟荣,2016
998,管理学,华中师范大学,青年基金项目,中国旅游扶贫政策绩效评估及长效减贫机制研究——以鄂西生态文化旅游圈为例,乔花芳,2016
999,管理学,淮阴师范学院,青年基金项目,旅游网络舆情传播机理、影响效度与响应对策研究,刘嘉毅,2016
1000,管理学,暨南大学,青年基金项目,品牌国际化联结策略构成及作用机制研究：基于社会运动理论视角,黄净,2016
1001,管理学,江南大学,青年基金项目,新生代员工的创新研究：基于工作价值观的视角,任华亮,2016
1002,管理学,江苏大学,青年基金项目,面向持续生态创新的我国制造业集群动态能力形成机制研究,王为东,2016
1003,管理学,江苏科技大学,青年基金项目,粮食补贴政策效果追踪与政策重心漂移研究：基于和谐管理理论的视角,魏晓卓,2016
1004,管理学,江西理工大学,青年基金项目,匹配视角下内隐追随对领导行为的影响：基于追随者分类理论,祝振兵,2016
1005,管理学,江西农业大学,青年基金项目,基于精准供给的农村居民养老服务选择及其政策引导研究,刘小春,2016
1006,管理学,江西师范大学,青年基金项目,环保产品的重复购买困境及其应对策略：基于心理联结理论视角,熊小明,2016
1007,管理学,兰州大学,青年基金项目,公共价值视角下的政府绩效损失测度及其影响因素：面向公共项目的研究,王学军,2016
1008,管理学,兰州大学,青年基金项目,关系型人力资源实践前因及后果的实验研究,卫旭华,2016
1009,管理学,兰州大学,青年基金项目,医生职业身份威胁对医患信任的影响机制：基于资源保存理论的视角,张若勇,2016
1010,管理学,辽宁大学,青年基金项目,新型城镇化背景下“农转居”居民社会变迁适应机制及国家治理对策研究,黄雪娜,2016
1011,管理学,辽宁大学,青年基金项目,互联网环境下基于旅游者情感的目的地品牌评价体系研究,王跃伟,2016
1012,管理学,辽宁大学,青年基金项目,寻租、高管政治晋升与国有企业信息披露,徐业坤,2016
1013,管理学,南京财经大学,青年基金项目,网络租金攫取视角下GVN价值治理与升级的协同机制研究,宗文,2016
1014,管理学,南京财经大学,青年基金项目,“省直管县”改革、资源依赖与企业行为研究,倪婷婷,2016
1015,管理学,南京林业大学,青年基金项目,季节性农产品供应链融资模式优化与价格调控机制研究,彭红军,2016
1016,管理学,南京农业大学,青年基金项目,政府购买公共服务中凭单制运用评估及优化,季璐,2016
1017,管理学,南京邮电大学,青年基金项目,官员异质性、晋升激励与土地违法行为研究,王青,2016
1018,管理学,南开大学,青年基金项目,创业失败与后续创业绩效的作用过程和影响因素研究,王晓文,2016
1019,管理学,宁波大学,青年基金项目,品牌危机下社会责任行为对消费者情绪感知与购买决策的影响机制研究：基于神经营销学,金佳,2016
1020,管理学,齐鲁工业大学,青年基金项目,知识员工可雇佣型心理契约视角下中小企业创新效能动力机制研究,相飞,2016
1021,管理学,钦州学院,青年基金项目,关系稳定性、联盟绩效与跨境农产品供应链优化：以广西—东盟为例,隋博文,2016
1022,管理学,青岛科技大学,青年基金项目,基于商业信用的成长期产品供应链契约设计与运营决策,吴成锋,2016
1023,管理学,青岛农业大学,青年基金项目,我国危险化学品道路运输事故发生机理系统动力学及安全管理对策研究,王旭磊,2016
1024,管理学,清华大学,青年基金项目,大型公共建筑突发事件中疏散人员的个体行为特征研究,李楠,2016
1025,管理学,厦门大学,青年基金项目,大数据驱动的景区游客时空运动模式挖掘与分析研究,郑伟民,2016
1026,管理学,山东财经大学,青年基金项目,居家养老服务多元供给主体合作治理研究：影响因素分析及路径构建,姜玉贞,2016
1027,管理学,山东财经大学,青年基金项目,基于优化控制策略的绝对破产风险模型研究,刘健,2016
1028,管理学,山东大学,青年基金项目,中国情境下产业政策的并购效应研究：路径、机制与后果,张志平,2016
1029,管理学,山东工商学院,青年基金项目,融资约束视角下税收激励对企业创新的影响机理与绩效评价,吴慧香,2016
1030,管理学,山东科技大学,青年基金项目,创业企业迁徙机理与区域吸纳政策研究,范柳,2016
1031,管理学,山东师范大学,青年基金项目,面向生态文明建设的旅游生态安全系统作用机理解析及最优演化路径识别,秦晓楠,2016
1032,管理学,山西财经大学,青年基金项目,研发支出资本化效果评价研究：基于管理者自由裁量权的视角,贺亚楠,2016
1033,管理学,山西大学,青年基金项目,考虑中断风险情境的供应链设施选址优化与协调研究,王继光,2016
1034,管理学,上海大学,青年基金项目,基于数据挖掘技术的路网宏观基本图参数估计,姬杨蓓蓓,2016
1035,管理学,上海大学,青年基金项目,基础设施固体废弃物再生利用的碳排放核算模型及政策调控分析,崇丹,2016
1036,管理学,上海大学,青年基金项目,品牌社会力与消费者的面子意识对仿冒奢侈品购买意愿的影响：基于社会影响视角,单娟,2016
1037,管理学,上海对外经贸大学,青年基金项目,中国企业社区参与中的企业-政府-社区协同机制研究：社会合作与企业合法性、社区能力,程鹏璠,2016
1038,管理学,上海对外经贸大学,青年基金项目,基于非市场战略与制度理论视角的中国企业国际化战略与对策研究,谢佩洪,2016
1039,管理学,上海海关学院,青年基金项目,产业价值链解构下企业模块化能力生成与价值创新研究,王瑜,2016
1040,管理学,上海交通大学,青年基金项目,新媒体环境中考虑个体和群体差异的谣言传播规律与干预策略研究,王佳佳,2016
1041,管理学,上海理工大学,青年基金项目,区域合作机制的效率及其控制研究—以长三角雾霾治理为例,李学迁,2016
1042,管理学,绍兴文理学院,青年基金项目,不确定风险下供应链低碳技术采纳决策与协调机制研究,丁志刚,2016
1043,管理学,深圳大学,青年基金项目,基于在线科研社交平台的合作者推荐研究,杨辰,2016
1044,管理学,沈阳工业大学,青年基金项目,超网络视角下易腐品供应链均衡决策与协调研究,马军,2016
1045,管理学,石家庄经济学院,青年基金项目,基于复杂网络及数据挖掘的智慧教育规划研究,冯鑫,2016
1046,管理学,首都经济贸易大学,青年基金项目,发审委员的IPO审核质量研究：驱动因素和经济后果,黄亮华,2016
1047,管理学,四川大学,青年基金项目,不对称信息下考虑破产成本的供应链赊销机制研究,郭红梅,2016
1048,管理学,四川农业大学,青年基金项目,精准扶贫项目系统健康管理研究,孟致毅,2016
1049,管理学,四川师范大学,青年基金项目,竞争性决策行为可塑性的知-情交互机制：基于具身认知与情绪效应的实验研究,陈璟,2016
1050,管理学,四川师范大学,青年基金项目,交叉销售供应链的延保服务决策与合作机制研究,李晓静,2016
1051,管理学,四川师范大学,青年基金项目,带随机需求的先预约后服务医疗资源预先排程研究,周杰,2016
1052,管理学,苏州经贸职业技术学院,青年基金项目,新型城镇化建设背景下返乡农民工的创业支持网络研究,刘轩,2016
1053,管理学,台州职业技术学院,青年基金项目,破解专利丛困境的双赢方案：企业专利池组建与管理,许琦,2016
1054,管理学,天津财经大学,青年基金项目,新创企业社会资本跨层次契合的影响因素与激励机制,郑方,2016
1055,管理学,天津财经大学,青年基金项目,在线品牌社区社会惰化的形成机制研究,张初兵,2016
1056,管理学,天津大学,青年基金项目,农地确权的农户行为响应及其对农地流转的影响研究——基于农户生计多样化的视角,许恒周,2016
1057,管理学,天津大学,青年基金项目,基于城市土地开发主体间博弈机制的城市扩张模拟研究,谭荣辉,2016
1058,管理学,天津大学,青年基金项目,社区分化背景下社区文体设施资源配置优化问题研究,李磊,2016
1059,管理学,天津理工大学,青年基金项目,动态环境下多项目资源分配与调度优化研究,于静,2016
1060,管理学,天津理工大学,青年基金项目,企业生态创新绩效实现的转化路径研究——基于情境嵌入的视角,李瑶,2016
1061,管理学,同济大学,青年基金项目,互联网＋背景下新创企业非价值网络均衡与商业模式创新及创业绩效关系研究,熊国钺,2016
1062,管理学,武汉大学,青年基金项目,机关事业单位养老保险隐性债务、基金缺口与财务可持续性研究,薛惠元,2016
1063,管理学,武汉大学,青年基金项目,卖空机制、信息传递与债券市场反应,林晚发,2016
1064,管理学,武汉大学,青年基金项目,集装箱班轮航运网络设计与优化研究,汪挺松,2016
1065,管理学,武汉大学,青年基金项目,基于社会资本构建视角的众包网络群体协作机制研究,胡羚燕,2016
1066,管理学,武汉东湖学院,青年基金项目,“互联网+”背景下城乡互动的众筹扶贫模式研究,尤美虹,2016
1067,管理学,武汉工程大学,青年基金项目,农地整治权属调整中多元利益主体的博弈与协调机制研究,吴诗嫚,2016
1068,管理学,武汉工商学院,青年基金项目,民航旅客群体性突发事件预警机制研究,刘小平,2016
1069,管理学,武汉工商学院,青年基金项目,高管激励、管理者能力与资本结构动态调整研究,ChenXueqin,2016
1070,管理学,武汉理工大学,青年基金项目,集成超网络和突变论的移动商务价值链孵化仿真研究,危小超,2016
1071,管理学,西安电子科技大学,青年基金项目,移动营销情境下的感知价值研究——从消费者与企业的双重视角,黄丽娟,2016
1072,管理学,西安工程大学,青年基金项目,基于社会交换理论新生代员工需求满意度对建言行为作用机制的多阶段动态研究,马贵梅,2016
1073,管理学,西安理工大学,青年基金项目,服务转型背景下制造企业服务化战略与组织要素的适配机制研究,张雅琪,2016
1074,管理学,西北大学,青年基金项目,开放式创新环境下迭代创新策略对包容性创新的影响研究,伍勇,2016
1075,管理学,西北农林科技大学,青年基金项目,基于生态系统服务的草地资源可持续管理研究,陈海滨,2016
1076,管理学,西北农林科技大学,青年基金项目,考虑成熟度的鲜果B2C电商物流配送优化研究-以陕西省猕猴桃为例,阮俊虎,2016
1077,管理学,西北农林科技大学,青年基金项目,农业区域品牌的运营机制与推广策略研究：基于合作社视角,李大垒,2016
1078,管理学,西南财经大学,青年基金项目,真我型领导对知识型员工的健康及创新行为的影响：基于大数据的纵贯研究,张昱城,2016
1079,管理学,西南交通大学,青年基金项目,中国企业CIO领导力的弱权困境的情景识别以及应对策略研究,丁月,2016
1080,管理学,西南交通大学,青年基金项目,组织污名的生成机理及管理策略研究,刘玉焕,2016
1081,管理学,西南科技大学,青年基金项目,突发事件应急物资筹集的支持网络及其协同优化策略研究,黄星,2016
1082,管理学,西南政法大学,青年基金项目,多边联盟企业间竞合关系演化与合作创新绩效研究,周杰,2016
1083,管理学,盐城师范学院,青年基金项目,基于协同治理的群团组织参与购买公共服务研究：模式与路径,张景平,2016
1084,管理学,燕山大学,青年基金项目,随机服务系统中有限理性主体间的博弈行为分析,孙微,2016
1085,管理学,扬州大学,青年基金项目,供给侧跨界耦合视角下产业创新网络的运作机理与可拓机制研究,连远强,2016
1086,管理学,长安大学,青年基金项目,价值网络嵌入对内陆港国际物流能力的影响：基于动态能力的中介效应研究,伍佳妮,2016
1087,管理学,长安大学,青年基金项目,竞争型供应链知识泄露风险管理的理论与实证,李倩,2016
1088,管理学,浙江财经大学,青年基金项目,管理层股权激励的动机识别及实施效果的差异化研究,陈效东,2016
1089,管理学,浙江财经大学,青年基金项目,基于主客观偏好信息的区间双边犹豫模糊语言群决策方法及其应用研究,戚筱雯,2016
1090,管理学,浙江财经大学,青年基金项目,小城市政府城市治理绩效的测量、影响因素及作用机制研究：基于浙江省小城市试点镇样本,冯涛,2016
1091,管理学,浙江财经大学,青年基金项目,城镇化进程中底层群体创业行为的发生机理、多情景仿真及政策支持系统研究,韩璐,2016
1092,管理学,浙江大学,青年基金项目,决策为己还是决策为他人？自我-他人风险决策差异的行为与认知机理研究,沈强,2016
1093,管理学,浙江大学城市学院,青年基金项目,从模仿到创新：“地理—开放度”二维视角下的后发企业技术获取策略研究,李强,2016
1094,管理学,浙江大学城市学院,青年基金项目,新互联网时代虚拟产业集群创业传导研究,叶峥,2016
1095,管理学,浙江大学宁波理工学院,青年基金项目,基于可拓学的乡村旅游公共服务供给模式创新研究,袁平,2016
1096,管理学,浙江工商大学,青年基金项目,权威配置、合法性与家族企业治理结构演化研究,梅琳,2016
1097,管理学,浙江工业大学,青年基金项目,“众创空间”运作绩效、组织机理及其与区域经济适配模式研究,许紫岳,2016
1098,管理学,浙江科技学院,青年基金项目,代际传承下控制家族治理效应变化研究,惠男男,2016
1099,管理学,浙江科技学院,青年基金项目,机构编制规模与结构动态调整的实现路径研究——基于系统动力学仿真模拟,翁异静,2016
1100,管理学,浙江理工大学,青年基金项目,家族意图异质性与企业创新效率研究：基于薪酬与声誉双重激励的中介作用,覃予,2016
1101,管理学,浙江树人学院,青年基金项目,基于新创企业视角的创业政策实施效果评估及优化策略研究,周翼翔,2016
1102,管理学,浙江万里学院,青年基金项目,家族涉入管理对职业经理人消极领导行为的影响机制研究：基于心理所有权失衡视角,梁果,2016
1103,管理学,中国海洋大学,青年基金项目,考虑区域差异的绿色技术进步测度与优化研究,王舒鸿,2016
1104,管理学,中国矿业大学,青年基金项目,面向回收数量最大化的闭环供应链横向竞争模型与政府奖惩机制研究,贺超,2016
1105,管理学,中国矿业大学（北京）,青年基金项目,公民性视角下我国邻避冲突的生成逻辑、功能分析与治理转型,谭爽,2016
1106,管理学,中国石油大学（华东）,青年基金项目,融资约束下科技型初创企业持续成长驱动因素研究,霍江林,2016
1107,管理学,中南财经政法大学,青年基金项目,多重信息不对称下装配系统信息揭示机制研究,吕飞,2016
1108,管理学,中南财经政法大学,青年基金项目,农村土地股份制运行效果与利益共享机制研究,杨磊,2016
1109,管理学,中南财经政法大学,青年基金项目,社区居家养老服务公私合作供给模式研究,周红云,2016
1110,管理学,中南财经政法大学,青年基金项目,基于大数据的轨道交通站点拥挤人群行为仿真与疏散方法研究,刘嘉,2016
1111,管理学,中南林业科技大学,青年基金项目,区域生态经济系统的效率测算、脆弱性分析及治理机制研究,任腾,2016
1112,管理学,中南民族大学,青年基金项目,电动汽车充／换电设施布局及政策驱动下的规模扩张研究,胡丹丹,2016
1113,管理学,中南民族大学,青年基金项目,创新集聚效应下创业企业的动态资源获取：基于网络惯例演化的视角,李雯,2016
1114,管理学,中南民族大学,青年基金项目,国家高新区创新极化空间分异与跨界协同研究,解佳龙,2016
1115,管理学,中山大学,青年基金项目,共享经济模式下的社会资源拼凑及其功效实证,祝振铎,2016
1116,管理学,重庆大学,青年基金项目,考虑排队的纯电动物流车随机路径优化问题研究,张姝,2016
1117,管理学,重庆工商大学,青年基金项目,供应链视角下保理融资模式研究,陈中洁,2016
1118,管理学,重庆交通大学,青年基金项目,基于RFID实时信息技术的多品联合采购问题建模及优化研究,崔利刚,2016
1119,管理学,重庆文理学院,青年基金项目,旅游扶贫视阈下四川少数民族村寨社区获益研究,王进,2016
1120,管理学,重庆文理学院,青年基金项目,消费者生成品牌故事对品牌绩效的影响及调节机制研究,刘菲菲,2016
1121,管理学,重庆邮电大学,青年基金项目,放松卖空管制、传闻澄清与公司价值,王帅,2016
1122,管理学,华东师范大学,自筹经费项目,消费者品牌感官测评量表开发及应用,高昉,2016
1123,管理学,深圳职业技术学院,自筹经费项目,突发事件下城市路网脆弱性辨识及改善策略研究,向怀坤,2016
1124,管理学,中山大学新华学院,自筹经费项目,IT企业成长战略研究：技术能力与市场需求动态匹配,戴欣,2016
1125,政治学,吉林大学,规划基金项目,当代中国政治发展视界下制度治党理论研究,赵海月,2016
1126,政治学,上海交通大学,规划基金项目,社会治理创新中的行政赋权研究,郑晓华,2016
1127,政治学,西南交通大学,规划基金项目,西南地区民众政治信任实证研究：基于网络大数据与GPS辅助区域抽样调查,雷叙川,2016
1128,政治学,浙江海洋学院,规划基金项目,海洋环境跨区域治理的行动逻辑与制度化研究,全永波,2016
1129,政治学,浙江师范大学,规划基金项目,简政放权的地方实践与运行机理研究——基于浙江省“四,应小丽,2016
1130,政治学,中国传媒大学,规划基金项目,中国外层空间对外战略研究,仪名海,2016
1131,政治学,安徽工业大学,青年基金项目,演化博弈视角下网络舆情生态治理研究,蔡永凤,2016
1132,政治学,福建师范大学,青年基金项目,统筹城乡公共服务供给的均衡机制研究,黄东阳,2016
1133,政治学,复旦大学,青年基金项目,基于中国国情的民众民主观研究,胡鹏,2016
1134,政治学,广西医科大学,青年基金项目,西部少数民族地区农村贫困协同治理研究,陈会方,2016
1135,政治学,湖南大学,青年基金项目,地方政府发展社会组织的行为模式比较研究,颜克高,2016
1136,政治学,华南理工大学,青年基金项目,反腐败惩罚机制的公众认知研究,李翔,2016
1137,政治学,华中农业大学,青年基金项目,“互联网+”时代农村社会治理发展研究,陈明,2016
1138,政治学,华中农业大学,青年基金项目,农地“三权分置”背景下的农村公共事务合作治理优化研,姜庆志,2016
1139,政治学,华中师范大学,青年基金项目,乡规民约与农村基层治理法治化的对接机制研究,李华胤,2016
1140,政治学,济南大学,青年基金项目,法治中国视域下中国共产党法治能力建设研究,韩慧,2016
1141,政治学,兰州大学,青年基金项目,“伊斯兰国”的崛起对当前新疆去极端化工作的挑战及应对,曹伟,2016
1142,政治学,宁波大学,青年基金项目,大陆台商国家认同研究,伍湘陵,2016
1143,政治学,宁波工程学院,青年基金项目,社会组织参与城市公共空间管理的功能、机制和路径研究,高聪颖,2016
1144,政治学,上海交通大学,青年基金项目,提升公共服务效能的公民程序性参与研究,王聪,2016
1145,政治学,浙江工商大学,青年基金项目,城市治理转型与政府-社会的合作模式：基于在杭异地商会的实证研究,徐越倩,2016
1146,政治学,中国海洋大学,青年基金项目,话语建构视角下的农村合作医疗政策变迁研究,张海柱,2016
1147,政治学,中国石油大学（华东）,青年基金项目,清末新政时期基层治理改革研究,朱淑君,2016
1148,政治学,中山大学,青年基金项目,欧洲难民危机下的族群整合政策及其启示研究,丁辉,2016
1149,法学,北京师范大学,规划基金项目,双重所有权在中国传统法中的运作以及对解决当代农村土地问题的价值,夏扬,2016
1150,法学,东华理工大学,规划基金项目,生态地役权视域下的林地保护制度研究,黄胜开,2016
1151,法学,福建警察学院,规划基金项目,经济新常态下群体劳动争议的特点、趋势及法律对策研究,谢天长,2016
1152,法学,广东外语外贸大学,规划基金项目,税收信息交换国际合作法律问题研究,向明华,2016
1153,法学,哈尔滨工业大学,规划基金项目,我国商业保险和社会保险竞合的法律协调机制研究,窦玉前,2016
1154,法学,华东政法大学,规划基金项目,三者间劳务供给合同的研究,贾秀芬,2016
1155,法学,华东政法大学,规划基金项目,TPP协议中的劳工条款对中国劳动法治的影响与对策研究,李凌云,2016
1156,法学,华南师范大学,规划基金项目,中国宪法学核心范畴与基本范畴研究,陈永鸿,2016
1157,法学,华中科技大学,规划基金项目,多数人之债研究,张定军,2016
1158,法学,吉林大学,规划基金项目,夫妻共同债务制度研究,李洪祥,2016
1159,法学,昆明理工大学,规划基金项目,生态修复法律责任的设定与实现问题研究,徐本鑫,2016
1160,法学,南京财经大学,规划基金项目,区域科技金融统筹下的非公开股权融资平台(P2P)风险规制研究,张帆,2016
1161,法学,南京大学,规划基金项目,刑法变革中的罪数形态与数罪并罚研究,张淼,2016
1162,法学,南京航空航天大学,规划基金项目,历史性权利的当代张力与南海争端的化解路径,高志宏,2016
1163,法学,南京理工大学,规划基金项目,行政罚款裁量权的司法控制实证研究,陈太清,2016
1164,法学,南京中医药大学,规划基金项目,中药品种保护制度研究,姚峥嵘,2016
1165,法学,山东科技大学,规划基金项目,留守儿童保护视野下的监护权委托法律程序研究,庞常青,2016
1166,法学,四川大学,规划基金项目,国际难民法视野下国家利益与难民权利的平衡机制研究,黄云松,2016
1167,法学,湘潭大学,规划基金项目,军事犯罪中死刑罪名削减研究,万志鹏,2016
1168,法学,新疆大学,规划基金项目,中亚国家投资壁垒法律对策实证研究——以ICSID案例为中心,王晓峰,2016
1169,法学,宜春学院,规划基金项目,注册制实施背景下证券公共执法与私人诉讼动态平衡的实现机制研究,李激汉,2016
1170,法学,浙江财经大学,规划基金项目,行政协议司法审查的原理与制度研究,张旭勇,2016
1171,法学,浙江大学城市学院,规划基金项目,隐性高利贷纠纷的裁判困境与适用利益衡量之公共政策表达,袁继红,2016
1172,法学,浙江理工大学,规划基金项目,威慑理念下的反垄断罚款制度研究,王健,2016
1173,法学,中国劳动关系学院,规划基金项目,经济新常态背景下的用人单位规章制度：用工自主、企业秩序与劳动者保护,沈建峰,2016
1174,法学,中国青年政治学院,规划基金项目,资本认缴制及交易安全研究,王建敏,2016
1175,法学,中山大学,规划基金项目,虚假诉讼防控机制实证研究,蔡彦敏,2016
1176,法学,中央民族大学,规划基金项目,巨灾风险证券化背景下巨灾债券法律规制研究,张长利,2016
1177,法学,安徽大学,青年基金项目,税收竞争中地方政府补贴的法律治理研究,吕清正,2016
1178,法学,安徽大学,青年基金项目,农村合作金融创新法律制度研究,王杨,2016
1179,法学,安阳师范学院,青年基金项目,刑法教义学的刑事政策化研究,乔文东,2016
1180,法学,北京师范大学,青年基金项目,死刑案件裁判文书说理困境与出路研究,雷小政,2016
1181,法学,对外经济贸易大学,青年基金项目,中国视阈下的大众媒体、公共事件和法律制度供给研究(2003-2015),张欣,2016
1182,法学,广东海洋大学,青年基金项目,我国海洋生态损害的司法救济制度研究,谢玲,2016
1183,法学,广西大学,青年基金项目,美国规范量刑改革考察（1970s-2010s)及中国之鉴,陆凌,2016
1184,法学,贵州大学,青年基金项目,生态环境损害中修复责任的构造研究,胡卫,2016
1185,法学,海南师范大学,青年基金项目,环境行政执法与刑事司法的衔接问题研究,周兆进,2016
1186,法学,合肥工业大学,青年基金项目,司法责任豁免与错案责任追究制研究,马骏,2016
1187,法学,衡阳师范学院,青年基金项目,个人所得税改革路径的法治修正研究,陈红国,2016
1188,法学,湖北民族学院,青年基金项目,基层法治视野下的乡镇执法问题研究,朱政,2016
1189,法学,湖北文理学院,青年基金项目,制度软实力视角下海峡两岸电子支付法律比较研究,张樊,2016
1190,法学,华北理工大学,青年基金项目,春秋诸国交往秩序中的正义观研究,张锋,2016
1191,法学,华东师范大学,青年基金项目,审判中心主义改革与证据法调控,樊传明,2016
1192,法学,华东师范大学,青年基金项目,“互联网+”形态下劳资关系治理问题研究,张颖慧,2016
1193,法学,华东政法大学,青年基金项目,宪法中的国家所有权问题研究,杨陈,2016
1194,法学,华东政法大学,青年基金项目,网络安全危机背景下的个人信息权宪法保护研究,孙平,2016
1195,法学,嘉兴学院,青年基金项目,流动人口身份影响量刑差异的实证研究,李滇,2016
1196,法学,兰州大学,青年基金项目,商法解释规则研究：关于商法基础理论的再思考,宋鹏,2016
1197,法学,闽南师范大学,青年基金项目,“一带一路”战略背景下税收协定争议解决机制改革研究,赵凌,2016
1198,法学,南京理工大学,青年基金项目,东亚地区专利制度的竞争与协调问题研究,徐升权,2016
1199,法学,南京理工大学,青年基金项目,标准必要专利权滥用的法律规制研究,郑伦幸,2016
1200,法学,南京师范大学,青年基金项目,唐宋民事法律与罗马法比较研究,张文晶,2016
1201,法学,清华大学,青年基金项目,住宅建设用地使用权续期规则研究,陈越鹏,2016
1202,法学,厦门大学,青年基金项目,人民币国际化与金融安全法律问题研究,陈欣,2016
1203,法学,山东工商学院,青年基金项目,政府责任视野下的“失独家庭”权益保障研究,王峰,2016
1204,法学,山东理工大学,青年基金项目,审判中心视域下的司法假定方法检验研究,韩振文,2016
1205,法学,山东政法学院,青年基金项目,从“比”到“例”：传统中国法变通形式研究,马凤春,2016
1206,法学,上海大学,青年基金项目,海上人工岛屿理论与实践的法律研究,杨显滨,2016
1207,法学,上海对外经贸大学,青年基金项目,《跨太平洋伙伴关系协定》国有企业规则研究,黄志瑾,2016
1208,法学,上海政法学院,青年基金项目,食品安全责任保险立法模式的比较与选择,卢玮,2016
1209,法学,深圳大学,青年基金项目,智慧城市建设中环境治理的制度创新研究,郭少青,2016
1210,法学,首都师范大学,青年基金项目,多重身份背景下义务的冲突及其解决,汪雄,2016
1211,法学,苏州大学,青年基金项目,威慑型环境执法模式的反思与重构,何香柏,2016
1212,法学,苏州大学,青年基金项目,规则与技术之间的国际强行法：权威、渊源、内容与执行,朱明新,2016
1213,法学,天津工业大学,青年基金项目,行政执法中的解释规则研究——基于中法行政法律解释规则的比较,祖燕,2016
1214,法学,温州医科大学,青年基金项目,全球气候异常变化形势下的灾害防治法律体系之构建,张虹,2016
1215,法学,武汉大学,青年基金项目,TPP法律法规及中国自贸区战略研究,廖丽,2016
1216,法学,武汉大学,青年基金项目,地方财政风险金融化的法律控制,李安安,2016
1217,法学,武汉大学,青年基金项目,跨域治理视角下地方政府合作的合宪性补正及制度化模式研究,张彪,2016
1218,法学,西华大学,青年基金项目,西部农民工工伤赔偿实证研究——以S省N市五个区县为研究对象,刘人玮,2016
1219,法学,西南财经大学,青年基金项目,社会保险与商业保险并行给付的法律规制研究,印通,2016
1220,法学,西南民族大学,青年基金项目,国家治理视野下我国司法运行模式变迁研究（1949-2014）,李文军,2016
1221,法学,信阳师范学院,青年基金项目,互联网金融监管的法律建构研究,彭晓娟,2016
1222,法学,浙江财经大学,青年基金项目,民事司法中的类推适用问题的研究,钱炜江,2016
1223,法学,浙江理工大学,青年基金项目,FRAND承诺的反垄断问题研究,朱光琪,2016
1224,法学,浙江理工大学,青年基金项目,我国私法规范体系中的立法目的条款研究,刘颖,2016
1225,法学,浙江农林大学,青年基金项目,礼法文化的巫术渊源,郑智,2016
1226,法学,中国地质大学（北京）,青年基金项目,构成要件错误新论：研究维度反思与基础理论研究,柏浪涛,2016
1227,法学,中国海洋大学,青年基金项目,环境质量目标主义视角下水污染防治法的完善,于铭,2016
1228,法学,中国计量学院,青年基金项目,指导性案例适用机制研究——以中国裁判文书网为平台的考察,谢绍静,2016
1229,法学,中国劳动关系学院,青年基金项目,退休再就业人员劳动权益保护问题研究,李娜,2016
1230,法学,中国农业大学,青年基金项目,法官、检察官员额制改革问题研究,瓮怡洁,2016
1231,法学,中国人民公安大学,青年基金项目,建国以来宪法序言变迁中的宪法价值观演变,杨蓉,2016
1232,法学,中国政法大学,青年基金项目,近代前期西班牙衰落与英国崛起的经济法解释,张东,2016
1233,法学,中华女子学院,青年基金项目,我国儿童暴力强制报告制度建构研究,李莹,2016
